itemid,label,langcode,is_alt
http://www.wikidata.org/entity/Q92972473,Bernadette Kelter,nl,False
http://www.wikidata.org/entity/Q91108999,Template:COVID-19 in El Salvador,it,False
http://www.wikidata.org/entity/Q91108999,Template:COVID-19 pandemic data/El Salvador medical cases chart,en-ca,False
http://www.wikidata.org/entity/Q91108999,Template:COVID-19 pandemic data/El Salvador medical cases chart,en-gb,False
http://www.wikidata.org/entity/Q93202296,Clinical Pathway for Early Diagnosis of COVID-19: Updates from Experience to Evidence-Based Practice,en,False
http://www.wikidata.org/entity/Q93204993,Coronavirus Pandemic,en,False
http://www.wikidata.org/entity/Q93211513,Kareem Haji,de,False
http://www.wikidata.org/entity/Q93211513,Kareem Haji,en,False
http://www.wikidata.org/entity/Q93211513,Kareem Haji,fr,False
http://www.wikidata.org/entity/Q93211513,Kareem Haji,nl,False
http://www.wikidata.org/entity/Q93345895,Bradley James Ghilarducci,de,False
http://www.wikidata.org/entity/Q93345895,Bradley James Ghilarducci,en,False
http://www.wikidata.org/entity/Q93345895,Bradley James Ghilarducci,fr,False
http://www.wikidata.org/entity/Q93345895,Bradley James Ghilarducci,nl,False
http://www.wikidata.org/entity/Q94155666,"2020 COVID-19 pandemic in Galax, Virginia",en,False
http://www.wikidata.org/entity/Q94155666,"2020 COVID-19 pandemie in Galax, Virginia",nl,False
http://www.wikidata.org/entity/Q94155666,جائحة فيروس كورونا في جالاكس، فرجينيا,ar,False
http://www.wikidata.org/entity/Q94599571,Feasibility of Therapeutic Effects of the Cholinergic Anti-Inflammatory Pathway on COVID-19 Symptoms,en,False
http://www.wikidata.org/entity/Q94601827,COVID-19 pandemic: changing the way we live and die,en,False
http://www.wikidata.org/entity/Q95304446,Coronavirus: a clinical update of Covid-19,en,False
http://www.wikidata.org/entity/Q95606655,Immunity Passports for SARS-CoV-2: an online experimental study of the impact of antibody test terminology on perceived risk and behaviour,en,False
http://www.wikidata.org/entity/Q95622189,CoV-Seq: SARS-CoV-2 Genome Analysis and Visualization,en,False
http://www.wikidata.org/entity/Q95625796,The Estimated Time-Varying Reproduction Numbers during the Ongoing Pandemic of the Coronavirus Disease 2019 (COVID-19) in 12 Selected Countries outside China,en,False
http://www.wikidata.org/entity/Q95626317,Patterns of the COVID19 epidemic spread around the world: exponential vs power laws,en,False
http://www.wikidata.org/entity/Q95628229,Crushing coronavirus means ‘breaking the habits of a lifetime.’ Behavior scientists have some tips,en,False
http://www.wikidata.org/entity/Q95645080,Why coronavirus death rate is so hard to pin down,en,False
http://www.wikidata.org/entity/Q95681914,"2020 COVID-19 pandemic in Augusta, Georgia",en,False
http://www.wikidata.org/entity/Q95681914,"2020 COVID-19 pandemie in Augusta, Georgia",nl,False
http://www.wikidata.org/entity/Q95682207,"2020 COVID-19 pandemic in Greeley, Colorado",en,False
http://www.wikidata.org/entity/Q95682207,"2020 COVID-19 pandemie in Greeley, Colorado",nl,False
http://www.wikidata.org/entity/Q95718567,LSALT Peptide vs. Placebo to Prevent ARDS and Other Organ Injuries in Patients Infected With SARS-CoV-2 (COVID-19),en,False
http://www.wikidata.org/entity/Q95718567,LSALT Peptide vs. Placebo to Prevent ARDS and Other Organ Injuries in Patients Infected With SARS-CoV-2 (COVID-19),nl,False
http://www.wikidata.org/entity/Q96053195,Coronavirus disease (COVID-19) Situation Report 130,en,False
http://www.wikidata.org/entity/Q96127061,What the COVID-19 Crisis Is Telling Humanity,en,False
http://www.wikidata.org/entity/Q96304522,Early Trend of Imported COVID-19 Cases in South Korea,en,False
http://www.wikidata.org/entity/Q96304522,Early Trend of Imported COVID-19 Cases in South Korea,nl,False
http://www.wikidata.org/entity/Q96350694,Coronavirus disease (COVID-19) pandemic: Furnishing experiences from India,en,False
http://www.wikidata.org/entity/Q96350694,Coronavirus disease (COVID-19) pandemic: Furnishing experiences from India,nl,False
http://www.wikidata.org/entity/Q96354922,impacte de la pandèmia de la COVID-19 en la indústria càrnia del Canadà,ca,False
http://www.wikidata.org/entity/Q96354922,Impact of the COVID-19 pandemic on the meat industry in Canada,en,False
http://www.wikidata.org/entity/Q96464431,Lena Sims,de,False
http://www.wikidata.org/entity/Q96464431,Lena Sims,en,False
http://www.wikidata.org/entity/Q96464431,Lena Sims,fr,False
http://www.wikidata.org/entity/Q96464431,Lena Sims,nl,False
http://www.wikidata.org/entity/Q96581800,What could coronavirus teach us?,en,False
http://www.wikidata.org/entity/Q96581800,What could coronavirus teach us?,nl,False
http://www.wikidata.org/entity/Q96615951,Investigational Therapies for the Treatment of COVID-19: Updates from Ongoing Clinical Trials,en,False
http://www.wikidata.org/entity/Q96615951,Investigational Therapies for the Treatment of COVID-19: Updates from Ongoing Clinical Trials,nl,False
http://www.wikidata.org/entity/Q96643185,Is the oral cavity relevant in SARS-CoV-2 pandemic?,en,False
http://www.wikidata.org/entity/Q96643388,Olfactory and gustatory abnormalities in COVID-19 cases,en,False
http://www.wikidata.org/entity/Q96643388,Olfactory and gustatory abnormalities in COVID-19 cases,nl,False
http://www.wikidata.org/entity/Q96643185,Is the oral cavity relevant in SARS-CoV-2 pandemic?,nl,False
http://www.wikidata.org/entity/Q94073090,Charles Roberts,nl,False
http://www.wikidata.org/entity/Q94073090,Charles Roberts,de,False
http://www.wikidata.org/entity/Q94073090,Charles Roberts,en,False
http://www.wikidata.org/entity/Q94073090,Charles Roberts,fr,False
http://www.wikidata.org/entity/Q93774007,Daniel Walters,en,False
http://www.wikidata.org/entity/Q93774007,Daniel Walters,de,False
http://www.wikidata.org/entity/Q93774007,Daniel Walters,fr,False
http://www.wikidata.org/entity/Q93774007,Daniel Walters,nl,False
http://www.wikidata.org/entity/Q170754,קורונה,he,True
http://www.wikidata.org/entity/Q180686,PM,en,True
http://www.wikidata.org/entity/Q170754,Corona,de,True
http://www.wikidata.org/entity/Q170754,Corona,it,True
http://www.wikidata.org/entity/Q1134583,Coronaviridae,ar,True
http://www.wikidata.org/entity/Q1134583,coronavíridos,es,True
http://www.wikidata.org/entity/Q1134583,Coronaviridae,ru,True
http://www.wikidata.org/entity/Q1134583,таҗсыман вирыслар,tt,True
http://www.wikidata.org/entity/Q86597695,2020 COVID-19 outbreak in Brazil,en,True
http://www.wikidata.org/entity/Q86597695,Surto de COVID-19 no Brasil,pt-br,True
http://www.wikidata.org/entity/Q86597695,coronacrisis in Brazilië,nl,True
http://www.wikidata.org/entity/Q86597695,coronavirus pandemic in Brazil,en,True
http://www.wikidata.org/entity/Q87651920,coronacrisis in Oregon,nl,True
http://www.wikidata.org/entity/Q86597695,২০২০ ব্রাজিলে করোনাভাইরাসের প্রাদুর্ভাব,bn,True
http://www.wikidata.org/entity/Q86597695,epidemia de coronavirus de 2020 en Brasil,es,True
http://www.wikidata.org/entity/Q86597695,pandemia de coronavirus de 2020 en Brasil,es,True
http://www.wikidata.org/entity/Q86597695,Pandemia de coronavírus no Brasil,pt-br,True
http://www.wikidata.org/entity/Q86597695,Pandemia de coronavirus no Brasil,pt,True
http://www.wikidata.org/entity/Q86597695,Surto de COVID-19 no Brasil,pt,True
http://www.wikidata.org/entity/Q87651920,COVID-19 pandemic in Oregon,en,True
http://www.wikidata.org/entity/Q180686,بوب ميد,ar,True
http://www.wikidata.org/entity/Q180686,PubMed.gov,en,True
http://www.wikidata.org/entity/Q180686,doctor,sq,True
http://www.wikidata.org/entity/Q180686,mefo,sq,True
http://www.wikidata.org/entity/Q1134583,Coronavirus,en,True
http://www.wikidata.org/entity/Q1134583,Coronavírus,pt-br,True
http://www.wikidata.org/entity/Q170754,الهالة الشمسية,ar,True
http://www.wikidata.org/entity/Q170754,هالة الشمس,ar,True
http://www.wikidata.org/entity/Q170754,зорная карона,be-tarask,True
http://www.wikidata.org/entity/Q170754,карона,be-tarask,True
http://www.wikidata.org/entity/Q170754,korona,cs,True
http://www.wikidata.org/entity/Q170754,sluneční korona,cs,True
http://www.wikidata.org/entity/Q170754,Sonnenkorona,de,True
http://www.wikidata.org/entity/Q170754,Eguzki koro,eu,True
http://www.wikidata.org/entity/Q170754,Eguzki-koroa,eu,True
http://www.wikidata.org/entity/Q170754,הילת השמש,he,True
http://www.wikidata.org/entity/Q170754,कोरोना,hi,True
http://www.wikidata.org/entity/Q170754,Sunčeva korona,hr,True
http://www.wikidata.org/entity/Q170754,Corona matahari,id,True
http://www.wikidata.org/entity/Q170754,太陽コロナ,ja,True
http://www.wikidata.org/entity/Q170754,Corona,ml,True
http://www.wikidata.org/entity/Q170754,Korona matahari,ms,True
http://www.wikidata.org/entity/Q170754,Coroa branca,pt,True
http://www.wikidata.org/entity/Q170754,Coroa de Fraunhoffer,pt,True
http://www.wikidata.org/entity/Q170754,Coroa do Sol,pt,True
http://www.wikidata.org/entity/Q170754,Корона солнечная,ru,True
http://www.wikidata.org/entity/Q170754,Koronálna čiara,sk,True
http://www.wikidata.org/entity/Q170754,Koronan,sv,True
http://www.wikidata.org/entity/Q170754,Solkoronan,sv,True
http://www.wikidata.org/entity/Q170754,คอโรนา,th,True
http://www.wikidata.org/entity/Q170754,Зоряна корона,uk,True
http://www.wikidata.org/entity/Q170754,Nhật hoa,vi,True
http://www.wikidata.org/entity/Q170754,Nhật thực và vành nhật hoa,vi,True
http://www.wikidata.org/entity/Q170754,Quầng nhật hoa,vi,True
http://www.wikidata.org/entity/Q170754,Vòng nhật hoa,vi,True
http://www.wikidata.org/entity/Q170754,冕 (大氣層),zh,True
http://www.wikidata.org/entity/Q170754,日冕层,zh,True
http://www.wikidata.org/entity/Q1134583,Coronaviruses,en,True
http://www.wikidata.org/entity/Q1134583,Coronaviridae,bg,True
http://www.wikidata.org/entity/Q1134583,Corona-virus,en,True
http://www.wikidata.org/entity/Q1134583,Corona-Virus,gsw,True
http://www.wikidata.org/entity/Q1134583,Coronavirus,gsw,True
http://www.wikidata.org/entity/Q8351095,HCoV-NL63,de,True
http://www.wikidata.org/entity/Q8351095,Human coronavirus NL63,en,True
http://www.wikidata.org/entity/Q8351095,Coronavirus NL63,es,True
http://www.wikidata.org/entity/Q8351095,Human Coronavirus NL63,nl,True
http://www.wikidata.org/entity/Q8351095,人類冠状病毒NL63,zh-hans,True
http://www.wikidata.org/entity/Q1134583,Coronaviren,de,True
http://www.wikidata.org/entity/Q8351095,Coronavirus NL63,nl,True
http://www.wikidata.org/entity/Q490,Milano,cs,True
http://www.wikidata.org/entity/Q490,"Milan, Italy",en,True
http://www.wikidata.org/entity/Q490,Milano,en,True
http://www.wikidata.org/entity/Q490,Milano,fr,True
http://www.wikidata.org/entity/Q495,Turin,es,True
http://www.wikidata.org/entity/Q490,Milan,es,True
http://www.wikidata.org/entity/Q490,Milan,fr,True
http://www.wikidata.org/entity/Q495,Turin,fr,True
http://www.wikidata.org/entity/Q8351095,HCoV-NL63,da,True
http://www.wikidata.org/entity/Q490,Milan Records,en,True
http://www.wikidata.org/entity/Q495,Torino,en,True
http://www.wikidata.org/entity/Q490,Mailand,en,True
http://www.wikidata.org/entity/Q495,Torino,sv,True
http://www.wikidata.org/entity/Q490,"Milano, Italia",en,True
http://www.wikidata.org/entity/Q495,Torino,ast,True
http://www.wikidata.org/entity/Q86292072,AA_TRNA_LIGASE_II domain-containing protein,en,True
http://www.wikidata.org/entity/Q495,Turinu,co,True
http://www.wikidata.org/entity/Q495,"Turin, Italy",en,True
http://www.wikidata.org/entity/Q495,Turin,gd,True
http://www.wikidata.org/entity/Q495,ट्यूरिन,hi,True
http://www.wikidata.org/entity/Q495,Турин қаласы,kk-cyrl,True
http://www.wikidata.org/entity/Q495,டூரின்,ta,True
http://www.wikidata.org/entity/Q490,मिलान,hi,True
http://www.wikidata.org/entity/Q86292072,sars-2,en,True
http://www.wikidata.org/entity/Q490,ಮಿಲಾನ್,kn,True
http://www.wikidata.org/entity/Q490,Milán (ciudá),ast,True
http://www.wikidata.org/entity/Q490,Μεδιολάνα,el,True
http://www.wikidata.org/entity/Q490,"Milano, Italy",en,True
http://www.wikidata.org/entity/Q490,Милан қаласы,kk-cyrl,True
http://www.wikidata.org/entity/Q490,"ಮಿಲಾನೊ, ಇಟಲಿ",kn,True
http://www.wikidata.org/entity/Q490,"ਮਿਲਾਨੋ, ਇਟਲੀ",pa,True
http://www.wikidata.org/entity/Q87652000,COVID-19-Fälle in Pakistan,de,True
http://www.wikidata.org/entity/Q87652000,2020 coronavirus pandemic in Pakistan,en,True
http://www.wikidata.org/entity/Q87652000,Corona outbreak in Pakistan,sd,True
http://www.wikidata.org/entity/Q87652000,پاڪستان ۾ ڪورونا وائرس وبا، 2020,sd,True
http://www.wikidata.org/entity/Q87652000,Corona outbreak in Pakistan,ur,True
http://www.wikidata.org/entity/Q87748614,WP:CORONA,en,True
http://www.wikidata.org/entity/Q87748614,WP:CORONAVIRUS,en,True
http://www.wikidata.org/entity/Q87748614,WP:COVID,en,True
http://www.wikidata.org/entity/Q87748614,WP:COVID-19,en,True
http://www.wikidata.org/entity/Q87748614,WP:COVID19,en,True
http://www.wikidata.org/entity/Q87748614,وڪيپيڊيا:وڪي پروجيڪٽ ڪوويڊ-19,sd,True
http://www.wikidata.org/entity/Q87748614,وڪيپيڊيا:وڪي رٿا ڪوويڊ-19,sd,True
http://www.wikidata.org/entity/Q87748614,وڪيپيڊيا:وڪي منصوبو ڪوويڊ-19,sd,True
http://www.wikidata.org/entity/Q87748614,وڪيپيڊيا:وڪيرٿا ڪوويڊ-19,sd,True
http://www.wikidata.org/entity/Q87748614,وڪيپيڊيا:وڪيمنصوبو ڪوويڊ-19,sd,True
http://www.wikidata.org/entity/Q87829288,Portal:Coronavirus disease 2019,en,True
http://www.wikidata.org/entity/Q87652000,coronacrisis in Pakistan,nl,True
http://www.wikidata.org/entity/Q87742736,coronacrisis in Colorado,nl,True
http://www.wikidata.org/entity/Q87748614,WP:COVID-19,hy,True
http://www.wikidata.org/entity/Q88658861,ORF7b,en,True
http://www.wikidata.org/entity/Q88658861,Protein non-structural 7b,en,True
http://www.wikidata.org/entity/Q87748614,WikiProject COVID-19,hr,True
http://www.wikidata.org/entity/Q87748614,WP:CORONA,fr,True
http://www.wikidata.org/entity/Q87748614,WP:CORONAVIRU,fr,True
http://www.wikidata.org/entity/Q87748614,WP:COVID,fr,True
http://www.wikidata.org/entity/Q87748614,WP:COVID-19,fr,True
http://www.wikidata.org/entity/Q87748614,WP:COVID19,fr,True
http://www.wikidata.org/entity/Q89189314,Caligarius,de,True
http://www.wikidata.org/entity/Q87748614,WP:COVID19,pt,True
http://www.wikidata.org/entity/Q87742736,COVID-19 pandemic in Colorado,en,True
http://www.wikidata.org/entity/Q87651920,Coronavirus en Oregón,es,True
http://www.wikidata.org/entity/Q87748614,WP:COVID-19,pt-br,True
http://www.wikidata.org/entity/Q87652000,2020 coronavirus outbreak in Pakistan,en,True
http://www.wikidata.org/entity/Q87652000,COVID-19 outbreak in Pakistan,en,True
http://www.wikidata.org/entity/Q87652000,パキスタンにおける2019年コロナウイルス感染症の流行状況,ja,True
http://www.wikidata.org/entity/Q87742736,Coronavirus en Colorado,es,True
http://www.wikidata.org/entity/Q92961715,Coronavirus en Distrito Federal de Brasil,es,True
http://www.wikidata.org/entity/Q94155666,"2020 coronavirus outbreak in Galax, Virginia",en,True
http://www.wikidata.org/entity/Q94155666,"COVID-19 pandemic in Galax, Virginia",en,True
http://www.wikidata.org/entity/Q94155666,"uitbraak SARS-CoV-2 in Galax, Virginia",nl,True
http://www.wikidata.org/entity/Q94155666,تفشي فيروس كورونا في جالاكس، فرجينيا,ar,True
http://www.wikidata.org/entity/Q94155666,جائحة كوفيد-19 في جالاكس، فرجينيا,ar,True
http://www.wikidata.org/entity/Q94155666,جائحة مرض فيروس كورونا 2019 في جالاكس، فرجينيا,ar,True
http://www.wikidata.org/entity/Q94155666,جائحة مرض فيروس كورونا في جالاكس، فرجينيا,ar,True
http://www.wikidata.org/entity/Q95681914,"2020 coronavirus outbreak in Augusta, Georgia",en,True
http://www.wikidata.org/entity/Q95681914,"COVID-19 pandemic in Augusta, Georgia",en,True
http://www.wikidata.org/entity/Q95681914,"uitbraak SARS-CoV-2 in Augusta, Georgia",nl,True
http://www.wikidata.org/entity/Q95682207,"2020 coronavirus outbreak in Greeley, Colorado",en,True
http://www.wikidata.org/entity/Q95682207,"COVID-19 pandemic in Greeley, Colorado",en,True
http://www.wikidata.org/entity/Q95682207,"uitbraak SARS-CoV-2 in Greeley, Colorado",nl,True
http://www.wikidata.org/entity/Q89458416,E2,en,True
http://www.wikidata.org/entity/Q89458416,spike,en,True
http://www.wikidata.org/entity/Q94073090,Rob Roberts,en,True
http://www.wikidata.org/entity/Q89458416,protein S,en,True
http://www.wikidata.org/entity/Q178275,Spaanse griep in Suid-Afrika,af,False
http://www.wikidata.org/entity/Q178275,وباء إنفلونزا 1918,ar,False
http://www.wikidata.org/entity/Q178275,Gripe Español,ast,False
http://www.wikidata.org/entity/Q178275,İspan qripi,az,False
http://www.wikidata.org/entity/Q178275,испан киҙеүе,ba,False
http://www.wikidata.org/entity/Q178275,Іспанскі грып,be,False
http://www.wikidata.org/entity/Q178275,Гішпанскі грып,be-tarask,False
http://www.wikidata.org/entity/Q178275,Испански грип,bg,False
http://www.wikidata.org/entity/Q178275,Španska groznica,bs,False
http://www.wikidata.org/entity/Q178275,pandèmia de grip de 1918,ca,False
http://www.wikidata.org/entity/Q178275,Tséx-háenaotséstove,chy,False
http://www.wikidata.org/entity/Q178275,španělská chřipka,cs,False
http://www.wikidata.org/entity/Q178275,Pandemig ffliw 1918,cy,False
http://www.wikidata.org/entity/Q44512,همهگیری,fa,False
http://www.wikidata.org/entity/Q44512,महामारी,hi,False
http://www.wikidata.org/entity/Q44512,epidemija,hr,False
http://www.wikidata.org/entity/Q44512,járvány,hu,False
http://www.wikidata.org/entity/Q44512,epidemia,it,False
http://www.wikidata.org/entity/Q44512,伝染病,ja,False
http://www.wikidata.org/entity/Q44512,ეპიდემია,ka,False
http://www.wikidata.org/entity/Q44512,유행병,ko,False
http://www.wikidata.org/entity/Q44512,Epidemie,li,False
http://www.wikidata.org/entity/Q44512,епидемија,mk,False
http://www.wikidata.org/entity/Q44512,प्लेग,mr,False
http://www.wikidata.org/entity/Q44512,epidemi,nb,False
http://www.wikidata.org/entity/Q44512,Süük,nds,False
http://www.wikidata.org/entity/Q44512,epidemie,nl,False
http://www.wikidata.org/entity/Q44512,epidemi,nn,False
http://www.wikidata.org/entity/Q44512,ਵਬਾਅ,pa,False
http://www.wikidata.org/entity/Q44512,epidemia,pl,False
http://www.wikidata.org/entity/Q44512,epidemia,pt,False
http://www.wikidata.org/entity/Q44512,epidemie,ro,False
http://www.wikidata.org/entity/Q44512,эпидемия,ru,False
http://www.wikidata.org/entity/Q44512,epidemic,sco,False
http://www.wikidata.org/entity/Q44512,епидемија,sr,False
http://www.wikidata.org/entity/Q44512,epidemi,sv,False
http://www.wikidata.org/entity/Q44512,கொள்ளைநோய்,ta,False
http://www.wikidata.org/entity/Q44512,మహమ్మారి,te,False
http://www.wikidata.org/entity/Q44512,эпидемия,tg,False
http://www.wikidata.org/entity/Q44512,โรคระบาด,th,False
http://www.wikidata.org/entity/Q44512,Salot,tl,False
http://www.wikidata.org/entity/Q44512,salgın,tr,False
http://www.wikidata.org/entity/Q44512,эпидемия,tt,False
http://www.wikidata.org/entity/Q44512,эпидемия,tt-cyrl,False
http://www.wikidata.org/entity/Q44512,епідемія,uk,False
http://www.wikidata.org/entity/Q44512,Epidemya,war,False
http://www.wikidata.org/entity/Q44512,עפידעמיע,yi,False
http://www.wikidata.org/entity/Q44512,流行病,zh,False
http://www.wikidata.org/entity/Q44512,流行病,zh-hant,False
http://www.wikidata.org/entity/Q44512,izurri,eu,False
http://www.wikidata.org/entity/Q44512,wabak,ms,False
http://www.wikidata.org/entity/Q44512,epidemie,af,False
http://www.wikidata.org/entity/Q44512,وباء,arz,False
http://www.wikidata.org/entity/Q44512,epidemiya,az,False
http://www.wikidata.org/entity/Q44512,епидемия,bg,False
http://www.wikidata.org/entity/Q44512,मरी,bho,False
http://www.wikidata.org/entity/Q44512,epidemija,bs,False
http://www.wikidata.org/entity/Q44512,эпидеми,cv,False
http://www.wikidata.org/entity/Q44512,epideemia,et,False
http://www.wikidata.org/entity/Q44512,andanciu,ext,False
http://www.wikidata.org/entity/Q44512,epidemia,fi,False
http://www.wikidata.org/entity/Q44512,epidemy,fy,False
http://www.wikidata.org/entity/Q44512,epidemia,gl,False
http://www.wikidata.org/entity/Q44512,epidemik,ht,False
http://www.wikidata.org/entity/Q44512,epidemia,ia,False
http://www.wikidata.org/entity/Q44512,wabah,id,False
http://www.wikidata.org/entity/Q44512,epidemio,io,False
http://www.wikidata.org/entity/Q44512,farsótt,is,False
http://www.wikidata.org/entity/Q44512,pandemi,jv,False
http://www.wikidata.org/entity/Q44512,эпидемия,kk,False
http://www.wikidata.org/entity/Q44512,эпидемия,ky,False
http://www.wikidata.org/entity/Q44512,Epidemie,lb,False
http://www.wikidata.org/entity/Q44512,epidemija,lt,False
http://www.wikidata.org/entity/Q44512,epidēmija,lv,False
http://www.wikidata.org/entity/Q44512,Epidèmia,oc,False
http://www.wikidata.org/entity/Q44512,unquy mast'akuy,qu,False
http://www.wikidata.org/entity/Q44512,епідемія,rue,False
http://www.wikidata.org/entity/Q44512,epidèmia,sc,False
http://www.wikidata.org/entity/Q44512,pidimìa,scn,False
http://www.wikidata.org/entity/Q44512,epidemiija,se,False
http://www.wikidata.org/entity/Q44512,epidemija,sh,False
http://www.wikidata.org/entity/Q44512,වසංගත,si,False
http://www.wikidata.org/entity/Q44512,epidémia,sk,False
http://www.wikidata.org/entity/Q44512,epidemija,sl,False
http://www.wikidata.org/entity/Q44512,epidemia,smn,False
http://www.wikidata.org/entity/Q44512,epidemia,sms,False
http://www.wikidata.org/entity/Q44512,epidemia,sq,False
http://www.wikidata.org/entity/Q44512,gonjwa,sw,False
http://www.wikidata.org/entity/Q44512,وبا,ur,False
http://www.wikidata.org/entity/Q44512,epidemiya,uz,False
http://www.wikidata.org/entity/Q44512,dịch bệnh,vi,False
http://www.wikidata.org/entity/Q44512,minêye,wa,False
http://www.wikidata.org/entity/Q44512,流行病,wuu,False
http://www.wikidata.org/entity/Q44512,মহামারী,bn,False
http://www.wikidata.org/entity/Q44512,Tasakrart,kab,False
http://www.wikidata.org/entity/Q44512,महामारी,ne,False
http://www.wikidata.org/entity/Q44512,ወረርሽኝ,am,False
http://www.wikidata.org/entity/Q44512,流行病,yue,False
http://www.wikidata.org/entity/Q44512,وبا,sd,False
http://www.wikidata.org/entity/Q44512,annoba,ha,False
http://www.wikidata.org/entity/Q178275,Den Spanske Syge,da,False
http://www.wikidata.org/entity/Q178275,Spanische Grippe,de,False
http://www.wikidata.org/entity/Q178275,Spanische Grippe,de-ch,False
http://www.wikidata.org/entity/Q178275,Ισπανική γρίπη,el,False
http://www.wikidata.org/entity/Q178275,1918-1920 flu pandemic,en,False
http://www.wikidata.org/entity/Q178275,1918 flu pandemic,en-ca,False
http://www.wikidata.org/entity/Q178275,1918 flu pandemic,en-gb,False
http://www.wikidata.org/entity/Q178275,Hispana gripo,eo,False
http://www.wikidata.org/entity/Q178275,Hispaania gripp,et,False
http://www.wikidata.org/entity/Q178275,1918ko gripe pandemia,eu,False
http://www.wikidata.org/entity/Q178275,آنفلوآنزای اسپانیایی,fa,False
http://www.wikidata.org/entity/Q178275,grippe de 1918,fr,False
http://www.wikidata.org/entity/Q178275,Spaanske gryp,fy,False
http://www.wikidata.org/entity/Q178275,Paindéim Fliú 1918,ga,False
http://www.wikidata.org/entity/Q178275,Spanische Grippe,gsw,False
http://www.wikidata.org/entity/Q178275,સ્પેનિશ ફ્લૂ,gu,False
http://www.wikidata.org/entity/Q178275,השפעת הספרדית,he,False
http://www.wikidata.org/entity/Q178275,1918 फ्लू महामारी,hi,False
http://www.wikidata.org/entity/Q178275,Španjolska gripa,hr,False
http://www.wikidata.org/entity/Q178275,spanyolnátha,hu,False
http://www.wikidata.org/entity/Q178275,Իսպանական գրիպ,hy,False
http://www.wikidata.org/entity/Q178275,Flu Spanyol,id,False
http://www.wikidata.org/entity/Q178275,Spænska veikin,is,False
http://www.wikidata.org/entity/Q178275,influenza spagnola,it,False
http://www.wikidata.org/entity/Q178275,スペインかぜ,ja,False
http://www.wikidata.org/entity/Q178275,스페인 독감,ko,False
http://www.wikidata.org/entity/Q178275,Morbus Hispanicus,la,False
http://www.wikidata.org/entity/Q178275,Spuenesch Gripp,lb,False
http://www.wikidata.org/entity/Q178275,Pandemica de gripe de 1918,lfn,False
http://www.wikidata.org/entity/Q178275,Gilípi ya Espania,ln,False
http://www.wikidata.org/entity/Q178275,Ispaniškasis gripas,lt,False
http://www.wikidata.org/entity/Q178275,Pandemik selesema 1918,ms,False
http://www.wikidata.org/entity/Q178275,၁၉၁၈ တုပ်ကွေး ကမ္ဘာကပ်,my,False
http://www.wikidata.org/entity/Q178275,Spaanse griep,nl,False
http://www.wikidata.org/entity/Q178275,Spanskesjuka,nn,False
http://www.wikidata.org/entity/Q178275,ਸਪੇਨੀ ਫਲੂ,pa,False
http://www.wikidata.org/entity/Q178275,gripe de 1918,pt,False
http://www.wikidata.org/entity/Q178275,Gripe de 1918,pt-br,False
http://www.wikidata.org/entity/Q178275,gripa spaniolă,ro,False
http://www.wikidata.org/entity/Q178275,испанский грипп,ru,False
http://www.wikidata.org/entity/Q178275,Spaingie flu,sco,False
http://www.wikidata.org/entity/Q178275,Španska groznica,sh,False
http://www.wikidata.org/entity/Q178275,Spanish flu,si,False
http://www.wikidata.org/entity/Q178275,Španielska chrípka,sk,False
http://www.wikidata.org/entity/Q178275,Španska gripa,sl,False
http://www.wikidata.org/entity/Q178275,Шпанска грозница,sr,False
http://www.wikidata.org/entity/Q178275,Spanska sjukan,sv,False
http://www.wikidata.org/entity/Q178275,1918 இன்ஃபுளுவென்சா தொற்றுப்பரவல்,ta,False
http://www.wikidata.org/entity/Q178275,การระบาดทั่วของไข้หวัดใหญ่ ค.ศ. 1918,th,False
http://www.wikidata.org/entity/Q178275,İspanyol gribi,tr,False
http://www.wikidata.org/entity/Q178275,Іспанський грип,uk,False
http://www.wikidata.org/entity/Q178275,Đại dịch cúm 1918,vi,False
http://www.wikidata.org/entity/Q178275,1918年流感疫潮,yue,False
http://www.wikidata.org/entity/Q178275,1918年流感大流行,zh,False
http://www.wikidata.org/entity/Q178275,1918年流感大流行,zh-cn,False
http://www.wikidata.org/entity/Q178275,1918年流感大流行,zh-hans,False
http://www.wikidata.org/entity/Q178275,1918年流感大流行,zh-hant,False
http://www.wikidata.org/entity/Q178275,1918年流感大流行,zh-hk,False
http://www.wikidata.org/entity/Q178275,1918年流感大流行,zh-sg,False
http://www.wikidata.org/entity/Q178275,1918年流感大流行,zh-tw,False
http://www.wikidata.org/entity/Q179630,症候群,zh,False
http://www.wikidata.org/entity/Q179630,症候群,zh-hant,False
http://www.wikidata.org/entity/Q179630,Syndrom,de,False
http://www.wikidata.org/entity/Q179630,syndrome,en,False
http://www.wikidata.org/entity/Q179630,zespół chorobowy,pl,False
http://www.wikidata.org/entity/Q179630,متلازمة,ar,False
http://www.wikidata.org/entity/Q179630,syndrom,cs,False
http://www.wikidata.org/entity/Q179630,نشانگان,fa,False
http://www.wikidata.org/entity/Q179630,Síndrome,ast,False
http://www.wikidata.org/entity/Q179630,Sindrom,az,False
http://www.wikidata.org/entity/Q179630,сіндром,be,False
http://www.wikidata.org/entity/Q179630,сындром,be-tarask,False
http://www.wikidata.org/entity/Q179630,Синдром,bg,False
http://www.wikidata.org/entity/Q179630,síndrome,ca,False
http://www.wikidata.org/entity/Q179630,کۆنیشان,ckb,False
http://www.wikidata.org/entity/Q179630,syndrom,da,False
