entityid,label,langcode,is_alt
http://www.wikidata.org/entity/Q81068910,pandemie wuchanského koronaviru,cs,True
http://www.wikidata.org/entity/Q81068910,pandemie koronaviru 2019-nCoV,cs,True
http://www.wikidata.org/entity/Q81068910,pandemie koronaviru SARS-CoV-2,cs,True
http://www.wikidata.org/entity/Q81068910,epidemia de enfermedad por coronavirus de 2019-2020,es,True
http://www.wikidata.org/entity/Q81068910,пандемія COVID-19,uk,True
http://www.wikidata.org/entity/Q81068910,epidemia de COVID-19 de 2019-2020,es,True
http://www.wikidata.org/entity/Q81068910,epidemia de neumonía por coronavirus de 2019-2020,es,True
http://www.wikidata.org/entity/Q81068910,пандемия от коронавирус 2019 – 2020,bg,True
http://www.wikidata.org/entity/Q81068910,Coronavirus-Ausbreitung 2019/2020,de,True
http://www.wikidata.org/entity/Q81068910,COVID-19 pandemic,en,True
http://www.wikidata.org/entity/Q81068910,epidemia de coronavirus COVID-19,ro,True
http://www.wikidata.org/entity/Q81068910,pandemia de coronavirus COVID-19,ro,True
http://www.wikidata.org/entity/Q81068910,Corona-Krise,de,True
http://www.wikidata.org/entity/Q81068910,Coronavirus-Krise,de,True
http://www.wikidata.org/entity/Q81068910,COVID-19-Pandemie 2019/2020,de,True
http://www.wikidata.org/entity/Q81068910,2019–20 ڪوروناوائرس پينڊامڪ,sd,True
http://www.wikidata.org/entity/Q81068910,2019–20 ڪوروناوائرس عالمي وبا,sd,True
http://www.wikidata.org/entity/Q81068910,اين سي او وي ۲۰۱۹ (nCov-2019) بيماريءَ جو پکڙجڻ,sd,True
http://www.wikidata.org/entity/Q81068910,اين سي او وي ۲۰۱۹ (nCov-2019) بيماريءَ جو پوڻ,sd,True
http://www.wikidata.org/entity/Q81068910,2019-2020 سارس-CoV-2 جو پکڙجندڙ روڳ,sd,True
http://www.wikidata.org/entity/Q81068910,چائنا نمونيا جو پکڙجڻ,sd,True
http://www.wikidata.org/entity/Q81068910,چائني نمونيا جو پکڙجڻ,sd,True
http://www.wikidata.org/entity/Q81068910,ڪوروناوائرس  وبا,sd,True
http://www.wikidata.org/entity/Q81068910,ڪوروناوائرس جي وبا,sd,True
http://www.wikidata.org/entity/Q81068910,pandémie de 2019-2020 due au coronavirus SARS-CoV-2,fr,True
http://www.wikidata.org/entity/Q81068910,pandémie de maladie à coronavirus de 2019-2020,fr,True
http://www.wikidata.org/entity/Q81068910,uitbraak 2019-nCoV in Wuhan,nl,True
http://www.wikidata.org/entity/Q81068910,coronavirus,nl,True
http://www.wikidata.org/entity/Q81068910,coronavirusuitbraak,nl,True
http://www.wikidata.org/entity/Q81068910,coronaviruspandemie,nl,True
http://www.wikidata.org/entity/Q81068910,Πανδημία κοροναϊού 2019–20,el,True
http://www.wikidata.org/entity/Q81068910,Πανδημία κορωνοϊού 2019–20,el,True
http://www.wikidata.org/entity/Q81068910,uitbraak coronavirus,nl,True
http://www.wikidata.org/entity/Q81068910,우한 폐렴 유행,ko,True
http://www.wikidata.org/entity/Q81068910,코로나-19 유행,ko,True
http://www.wikidata.org/entity/Q81068910,koronaviruspandemiija jagiid 2019-2020,se,True
http://www.wikidata.org/entity/Q81068910,koronaviruspandemiija jagiin 2019-2020,se,True
http://www.wikidata.org/entity/Q81068910,koronaviruspandemiija jagiin 2019–2020,se,True
http://www.wikidata.org/entity/Q81068910,pandemia de coronavirus,ro,True
http://www.wikidata.org/entity/Q81068910,Corona-Pandemie,de,True
http://www.wikidata.org/entity/Q81068910,Coronavirus Pandemie,de,True
http://www.wikidata.org/entity/Q81068910,focar nCov-2019,ro,True
http://www.wikidata.org/entity/Q81068910,focar nCov2019,ro,True
http://www.wikidata.org/entity/Q81068910,COVID–19-pandémia,hu,True
http://www.wikidata.org/entity/Q82069695,NCP,en,True
http://www.wikidata.org/entity/Q82069695,Corona,de,True
http://www.wikidata.org/entity/Q82069695,Corona,en,True
http://www.wikidata.org/entity/Q82069695,Coronavirus,en,True
http://www.wikidata.org/entity/Q82069695,Wuhan coronavirus,en,True
http://www.wikidata.org/entity/Q82069695,Wuhan seafood market pneumonia virus,en,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,en,True
http://www.wikidata.org/entity/Q82069695,2019新型冠狀病毒,zh,True
http://www.wikidata.org/entity/Q82069695,Novel coronavirus (2019-nCoV),en,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,de,True
http://www.wikidata.org/entity/Q82069695,新型冠状病毒,zh,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,es,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,zh,True
http://www.wikidata.org/entity/Q82069695,NCoV-2019,fr,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,ar,True
http://www.wikidata.org/entity/Q82069695,NCoV-2019,ar,True
http://www.wikidata.org/entity/Q82069695,ذات رئة ووهان,ar,True
http://www.wikidata.org/entity/Q82069695,فيروس ذات رئة سوق المأكولات البحرية في ووهان,ar,True
http://www.wikidata.org/entity/Q82069695,فيروس كورونا ووهان,ar,True
http://www.wikidata.org/entity/Q82069695,Vuhana koronoviruso,eo,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,he,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,nn,True
http://www.wikidata.org/entity/Q82069695,Chinese coronavirus,en,True
http://www.wikidata.org/entity/Q82069695,Nou coronavirus (2019-nCoV),ca,True
http://www.wikidata.org/entity/Q82069695,Coronavirus,nl,True
http://www.wikidata.org/entity/Q82069695,Coronavirus 2019-nCoV,it,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,da,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,el,True
http://www.wikidata.org/entity/Q82069695,Κινεζικός κοροναϊός,el,True
http://www.wikidata.org/entity/Q82069695,κοροναϊός του Γουχάν,el,True
http://www.wikidata.org/entity/Q82069695,κοροναϊός του Ουχάν,el,True
http://www.wikidata.org/entity/Q82069695,πνευμονία της αγοράς θαλασσινών του Ουχάν,el,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,ru,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,it,True
http://www.wikidata.org/entity/Q82069695,nuovo Coronavirus,it,True
http://www.wikidata.org/entity/Q82069695,Wuhan coronavirus,it,True
http://www.wikidata.org/entity/Q82069695,2019 nCoV,en,True
http://www.wikidata.org/entity/Q82069695,2019nCoV,en,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,wuu,True
http://www.wikidata.org/entity/Q82069695,NCoV-2019,nb,True
http://www.wikidata.org/entity/Q82069695,2019-nCoV,en-gb,True
http://www.wikidata.org/entity/Q82069695,Wuhan pneumonia coronavirus,en-gb,True
http://www.wikidata.org/entity/Q81068910,epidemia di COVID-19 del 2019-2020,it,True
http://www.wikidata.org/entity/Q81068910,epidèmia per coronavirus de 2019-2020,ca,True
http://www.wikidata.org/entity/Q81068910,brot per coronavirus de 2019-2020,ca,True
http://www.wikidata.org/entity/Q81068910,武汉肺炎疫情,zh,True
http://www.wikidata.org/entity/Q81068910,武漢肺炎疫情,zh,True
http://www.wikidata.org/entity/Q81068910,新冠肺炎疫情,zh-hans,True
http://www.wikidata.org/entity/Q81068910,武汉肺炎疫情,zh-hans,True
http://www.wikidata.org/entity/Q81068910,coronavirus epidemic,en,True
http://www.wikidata.org/entity/Q81068910,Udbruddet af COVID-19 i 2019-2020,da,True
http://www.wikidata.org/entity/Q81068910,Internationale Ausbreitung von Covid-19,de,True
http://www.wikidata.org/entity/Q81068910,武肺疫情,zh,True
http://www.wikidata.org/entity/Q81068910,武肺疫情,zh-hans,True
http://www.wikidata.org/entity/Q81068910,bùng phát 2019-nCov,vi,True
http://www.wikidata.org/entity/Q81068910,bùng phát 2019-nCov 2019 – 2020,vi,True
http://www.wikidata.org/entity/Q81068910,bùng phát 2019nCov,vi,True
http://www.wikidata.org/entity/Q81068910,bùng phát COVID-19,vi,True
http://www.wikidata.org/entity/Q81068910,bùng phát COVID-19 2019 – 2020,vi,True
http://www.wikidata.org/entity/Q81068910,bùng phát SARS-CoV-2,vi,True
http://www.wikidata.org/entity/Q81068910,dịch COVID-19,vi,True
http://www.wikidata.org/entity/Q81068910,dịch virus corona 2019 – 2020,vi,True
http://www.wikidata.org/entity/Q81068910,dịch virus corona Vũ Hán 2019 – 2020,vi,True
http://www.wikidata.org/entity/Q81068910,COVID-19-Uusbruch,gsw,True
http://www.wikidata.org/entity/Q11801904,PubMed Central ID,fr,True
http://www.wikidata.org/entity/Q11801904,PubMed Central-identificatiecode,nl,True
http://www.wikidata.org/entity/Q11801904,identificador PubMed Central,pt-br,True
http://www.wikidata.org/entity/Q11801904,identificador PubMed Central,es,True
http://www.wikidata.org/entity/Q11801904,PMCID,it,True
http://www.wikidata.org/entity/Q25382532,Worldometers,en,True
http://www.wikidata.org/entity/Q16991954,ヒトコロナウイルスOC43,ja,True
http://www.wikidata.org/entity/Q25382532,Worldmeters,en,True
http://www.wikidata.org/entity/Q25382532,Worldometers.info,en,True
http://www.wikidata.org/entity/Q81068910,2019年至2020年武漢肺炎事件,zh,True
http://www.wikidata.org/entity/Q81068910,2019–20 outbreak of novel coronavirus (2019-nCoV),en,True
http://www.wikidata.org/entity/Q81068910,不明原因肺炎,zh,True
http://www.wikidata.org/entity/Q81068910,Surto de pneumonia por novo coronavírus de 2019–2020,pt,True
http://www.wikidata.org/entity/Q81068910,Вспышка нового коронавируса 2019—2020,ru,True
http://www.wikidata.org/entity/Q81068910,China pneumonia outbreak,en,True
http://www.wikidata.org/entity/Q81068910,تفشي ذات الرئة الصينية,ar,True
http://www.wikidata.org/entity/Q81068910,تفشي ذات رئة ووهان,ar,True
http://www.wikidata.org/entity/Q81068910,تفشي فيروس كورونا ووهان,ar,True
http://www.wikidata.org/entity/Q81068910,Wabah koronavirus Wuhan,id,True
http://www.wikidata.org/entity/Q81068910,武漢肺炎,zh-tw,True
http://www.wikidata.org/entity/Q81068910,武漢肺炎,zh-hant,True
http://www.wikidata.org/entity/Q81068910,Chinese pneumonia outbreak,en,True
http://www.wikidata.org/entity/Q81068910,Pneumonia Wuhan,id,True
http://www.wikidata.org/entity/Q81068910,Wabah koronavirus Tiongkok,id,True
http://www.wikidata.org/entity/Q81068910,2019-nCoV,id,True
http://www.wikidata.org/entity/Q81068910,武漢嚴重特殊傳染性肺炎疫情事件,zh-tw,True
http://www.wikidata.org/entity/Q81068910,嚴重新型傳染性病原體呼吸系統病,zh-hant,True
http://www.wikidata.org/entity/Q81068910,Вспышка нового коронавируса (2019—2020),ru,True
http://www.wikidata.org/entity/Q81068910,新型冠状病毒感染的肺炎疫情,zh,True
http://www.wikidata.org/entity/Q81068910,شیوع کوروناویروس ووهان,fa,True
http://www.wikidata.org/entity/Q81068910,Uhaņas koronavīrusa epidēmija,lv,True
http://www.wikidata.org/entity/Q81068910,2019-nCoV,hu,True
http://www.wikidata.org/entity/Q81068910,спалах нового коронавірусу 2019—2020,uk,True
http://www.wikidata.org/entity/Q81068910,спалах нової коронавірусної інфекції 2019—2020,uk,True
http://www.wikidata.org/entity/Q81068910,uitbraak nieuw coronavirus in Wuhan (2019-2020),nl,True
http://www.wikidata.org/entity/Q81068910,উহান করোনাভাইরাসের প্রাদুর্ভাব (২০১৯-২০২০),bn,True
http://www.wikidata.org/entity/Q81068910,Udbrud af 2019-nCoV coronavirus i Wuhan 2019-2020,da,True
http://www.wikidata.org/entity/Q81068910,উহান করোনাভাইরাস,bn,True
http://www.wikidata.org/entity/Q81068910,Вспышка коронавируса 2019-nCoV,ru,True
http://www.wikidata.org/entity/Q81068910,2019-2020년 우한 코로나바이러스 유행,ko,True
http://www.wikidata.org/entity/Q81068910,"спалах гострої респіраторної хвороби, яку спричинює коронавірус 2019-nCoV",uk,True
http://www.wikidata.org/entity/Q81068910,2019-2020년 신종 코로나바이러스감염증 유행,ko,True
http://www.wikidata.org/entity/Q81068910,Outbreak of 2019-nCoV acute respiratory disease,en,True
http://www.wikidata.org/entity/Q81068910,2019新型冠狀病毒疫情,zh,True
http://www.wikidata.org/entity/Q81068910,2019-nCov outbreak,en,True
http://www.wikidata.org/entity/Q81068910,2019nCov outbreak,en,True
http://www.wikidata.org/entity/Q81068910,nCov-2019 outbreak,en,True
http://www.wikidata.org/entity/Q81068910,nCov2019 outbreak,en,True
http://www.wikidata.org/entity/Q81068910,Coronavírus de Wuhan,pt,True
http://www.wikidata.org/entity/Q81068910,Epidemia de pneumonia na China,pt,True
http://www.wikidata.org/entity/Q81068910,Pneumonia de Wuhan,pt,True
http://www.wikidata.org/entity/Q81068910,Surto do 2019-nCoV,pt,True
http://www.wikidata.org/entity/Q81068910,התפרצות נגיף קורונה-ווהאן,he,True
http://www.wikidata.org/entity/Q81068910,koronavirusutbrotet i Wuhan,nn,True
http://www.wikidata.org/entity/Q81068910,Wuhan-utbrotet,nn,True
http://www.wikidata.org/entity/Q81068910,2019–2020 Wuhan coronavirus outbreak,en,True
http://www.wikidata.org/entity/Q81068910,Вспышка коронавируса 2019-nCoV (NCP),ru,True
http://www.wikidata.org/entity/Q81068910,新冠肺炎,zh,True
http://www.wikidata.org/entity/Q81068910,2019-2020 SARS-CoV-2 outbreak,en,True
http://www.wikidata.org/entity/Q81068910,Вспышка коронавируса Covid-19,ru,True
http://www.wikidata.org/entity/Q81068910,Surto de COVID-19,pt,True
http://www.wikidata.org/entity/Q81068910,epidemia wirusa SARS-CoV-2,pl,True
http://www.wikidata.org/entity/Q81068910,Udbrud af COVID-19 i Wuhan 2019-2020,da,True
http://www.wikidata.org/entity/Q81068910,COVID-19 gaixotasunaren 2019-2020ko agerraldia,eu,True
http://www.wikidata.org/entity/Q81068910,Вспышка заболевания коронавирусной инфекцией COVID-2019,ru,True
http://www.wikidata.org/entity/Q81068910,2019–20 outbreak of COVID-19,en,True
http://www.wikidata.org/entity/Q81068910,2019–2020 outbreak of COVID-19,en,True
http://www.wikidata.org/entity/Q81068910,epidemia wirusa COVID-19,pl,True
http://www.wikidata.org/entity/Q81068910,2019–20 coronavirus outbreak,en,True
http://www.wikidata.org/entity/Q81068910,شیوع ۲۰۱۹-۲۰۲۰ کروناویروس,fa,True
http://www.wikidata.org/entity/Q81068910,COVID-19 epidēmija,lv,True
http://www.wikidata.org/entity/Q81068910,2019. gada koronavīrusa slimības epidēmija,lv,True
http://www.wikidata.org/entity/Q81068910,Coronavirus-Ausbruch 2019/2020,de,True
http://www.wikidata.org/entity/Q81068910,COVID-19-Ausbruch 2019/2020,de,True
http://www.wikidata.org/entity/Q81068910,COVID-19-Epidemie 2019/2020,de,True
http://www.wikidata.org/entity/Q81068910,Эпидемия коронавируса (2020),ru,True
http://www.wikidata.org/entity/Q81068910,Coronavirusepidemin 2019–2020,sv,True
http://www.wikidata.org/entity/Q81068910,epidemia di coronavirus del 2019-2020,it,True
http://www.wikidata.org/entity/Q83872271,중국에서의 2019-2020년 우한 코로나바이러스 유행,ko,True
http://www.wikidata.org/entity/Q83872271,중화인민공화국에서의 2019-2020년 우한 코로나바이러스 유행 현황,ko,True
http://www.wikidata.org/entity/Q83872271,중화인민공화국에서의 코로나바이러스감염증-19 유행 현황,ko,True
http://www.wikidata.org/entity/Q83872271,중국에서의 코로나바이러스감염증-19 유행 현황,ko,True
http://www.wikidata.org/entity/Q83872271,중국의 코로나바이러스감염증-19 유행 현황,ko,True
http://www.wikidata.org/entity/Q83872271,중화인민공화국의 코로나바이러스감염증-19 유행 현황,ko,True
http://www.wikidata.org/entity/Q83872271,Chinese 2019–20 coronavirus outbreak,en,True
http://www.wikidata.org/entity/Q83872271,Chinese COVID-19 outbreak,en,True
http://www.wikidata.org/entity/Q83872271,COVID-19 outbreak in China,en,True
http://www.wikidata.org/entity/Q83872271,Surto de 2019–2020 de coronavírus na China continental,pt,True
http://www.wikidata.org/entity/Q83872271,Coronavirus-Epidemie in China,de,True
http://www.wikidata.org/entity/Q83872271,2019–20 coronavirus outbreak in mainland China,en,True
http://www.wikidata.org/entity/Q83872271,2019-20 coronavirus outbreak in mainland China,en,True
http://www.wikidata.org/entity/Q83872271,2020 coronavirus outbreak in mainland China,en,True
http://www.wikidata.org/entity/Q88174316,Replicase polyprotein 1ab,en,True
http://www.wikidata.org/entity/Q82069695,नावेल कोरोनवायरस,hi,True
http://www.wikidata.org/entity/Q82069695,वूहान कोरोनावायरस,hi,True
http://www.wikidata.org/entity/Q82069695,嚴重急性呼吸系統綜合征冠狀病毒2,zh,True
http://www.wikidata.org/entity/Q82069695,严重急性呼吸系统综合征冠状病毒2,zh-cn,True
http://www.wikidata.org/entity/Q82069695,严重急性呼吸系统综合征冠状病毒2,zh-hans,True
http://www.wikidata.org/entity/Q82069695,嚴重急性呼吸系統綜合征冠狀病毒2,zh-hant,True
http://www.wikidata.org/entity/Q82069695,嚴重急性呼吸系統綜合征冠狀病毒2,zh-tw,True
http://www.wikidata.org/entity/Q83872271,2019-20 coronavirus pandemic in mainland China,en,True
http://www.wikidata.org/entity/Q83872271,Uitbraak COVID-19-epidemie in China,nl,True
http://www.wikidata.org/entity/Q83872271,چین میں کورونا واغرس,ur,True
http://www.wikidata.org/entity/Q83872271,چینم یں کرونا وائرس,ur,True
http://www.wikidata.org/entity/Q83872271,چين ۾ ڪرونا وائرس,sd,True
http://www.wikidata.org/entity/Q83872271,چين ۾ ڪورونا وائرس,sd,True
http://www.wikidata.org/entity/Q83872271,Coronavirus-Epidemie in China,de-at,True
http://www.wikidata.org/entity/Q83872271,Coronavirus-Epidemie in China,de-ch,True
http://www.wikidata.org/entity/Q83872271,coronacrisis in China,nl,True
http://www.wikidata.org/entity/Q87072670,COVID-19 (infections à SARS-CoV-2) : situation épidémiologique en France,fr,True
http://www.wikidata.org/entity/Q86886544,koronavirusutbruddet i Norge i 2020,nb,True
http://www.wikidata.org/entity/Q87250695,2020 coronavirus outbreak in Poland,en,True
http://www.wikidata.org/entity/Q87250695,הקורונה בפולין,he,True
http://www.wikidata.org/entity/Q87250695,2020 COVID-19 pandemic in Poland,en,True
http://www.wikidata.org/entity/Q87250695,2020 SARS-CoV-2 pandemic in Poland,en,True
http://www.wikidata.org/entity/Q86886544,COVID-19-Fälle in Norwegen,de,True
http://www.wikidata.org/entity/Q86886544,COVID-19-Fälle in Norwegen,de-ch,True
http://www.wikidata.org/entity/Q86886544,Norway during the 2019–2020 coronavirus pandemic,en,True
http://www.wikidata.org/entity/Q86886544,Norge under koronavirusutbruddet i 2019–2020,nb,True
http://www.wikidata.org/entity/Q86948603,2020 COVID-19 outbreak in Portugal,en,True
http://www.wikidata.org/entity/Q86948603,Surto de 2020 de COVID-19 em Portugal,pt,True
http://www.wikidata.org/entity/Q86886544,пандемия COVID-19 в Норвегии,ru,True
http://www.wikidata.org/entity/Q86886544,пандемия COVID-19 в Норвегии (2020),ru,True
http://www.wikidata.org/entity/Q86886544,распространение COVID-19 в Норвегии (2020),ru,True
http://www.wikidata.org/entity/Q86886544,эпидемия COVID-19 в Норвегии,ru,True
http://www.wikidata.org/entity/Q86886544,эпидемия COVID-19 в Норвегии (2020),ru,True
http://www.wikidata.org/entity/Q86886544,COVID-19-epidemii Norvegijas,vep,True
http://www.wikidata.org/entity/Q86886544,Uden koronavirusan epidemii Norvegijas,vep,True
http://www.wikidata.org/entity/Q86886544,Uden koronavirusan pandemii Norvegijas,vep,True
http://www.wikidata.org/entity/Q87250695,2020 pandemia di COVID-19 in Polonia,it,True
http://www.wikidata.org/entity/Q86948603,COVID-19-Pandemie in Portugal,de,True
http://www.wikidata.org/entity/Q87250695,Coronavirus-Pandemie in Polen 2020,de-at,True
http://www.wikidata.org/entity/Q87250695,Coronavirus-Pandemie in Polen 2020,de,True
http://www.wikidata.org/entity/Q87250695,Coronavirus-Pandemie in Polen 2020,de-ch,True
http://www.wikidata.org/entity/Q86886544,koronaviruspandemien i Norge i 2020,nb,True
http://www.wikidata.org/entity/Q87763160,Category:Maps about the 2019–20 coronavirus pandemic in India,en,True
http://www.wikidata.org/entity/Q86886544,coronacrisis in Noorwegen,nl,True
http://www.wikidata.org/entity/Q87836826,COVID-19-Epidemie in Osttimor,de,True
http://www.wikidata.org/entity/Q86948603,coronacrisis in Portugal,nl,True
http://www.wikidata.org/entity/Q87836826,COVID-19-Fälle in Osttimor,de,True
http://www.wikidata.org/entity/Q87901408,2019-20 coronavirus pandemic in Alberta,en,True
http://www.wikidata.org/entity/Q87836826,2020 coronavirus pandemic in East Timor,en,True
http://www.wikidata.org/entity/Q87186365,coronacrisis in Ierland,nl,True
http://www.wikidata.org/entity/Q87836826,جائحة كوفيد-19 في تيمور الشرقية 2020,ar,True
http://www.wikidata.org/entity/Q87250695,coronacrisis in Polen,nl,True
http://www.wikidata.org/entity/Q88089048,GU280_gp05,en,True
http://www.wikidata.org/entity/Q88089203,GU280_gp06,en,True
http://www.wikidata.org/entity/Q88082809,COVID-19 pandemic in Niger,en,True
http://www.wikidata.org/entity/Q88174316,ORF1ab polyprotein,en,True
http://www.wikidata.org/entity/Q88174316,pp1ab,en,True
http://www.wikidata.org/entity/Q87742736,coronacrisis in Colorado,nl,True
http://www.wikidata.org/entity/Q87743855,coronacrisis in Engeland,nl,True
http://www.wikidata.org/entity/Q87836826,coronacrisis in Oost-Timor,nl,True
http://www.wikidata.org/entity/Q87901408,2019-20 COVID-19 pandemic in Alberta,en,True
http://www.wikidata.org/entity/Q87910924,coronacrisis in Montserrat,nl,True
http://www.wikidata.org/entity/Q87901408,coronacrisis in Alberta,nl,True
http://www.wikidata.org/entity/Q88082809,coronacrisis in Niger,nl,True
http://www.wikidata.org/entity/Q88582086,COVID-19-Epidemie in Bayern,de,True
http://www.wikidata.org/entity/Q88582086,COVID-19-Fälle in Bayern,de,True
http://www.wikidata.org/entity/Q88582086,COVID-19 pandemic in Bavaria,en,True
http://www.wikidata.org/entity/Q88558997,coronacrisis in de Northwest Territories,nl,True
http://www.wikidata.org/entity/Q88582086,coronacrisis in Beieren,nl,True
http://www.wikidata.org/entity/Q88969125,Das Coronavirus-Update,de,True
http://www.wikidata.org/entity/Q88856505,Patient zero,en,True
http://www.wikidata.org/entity/Q88861651,Patient zero,en,True
http://www.wikidata.org/entity/Q223936,Βασίλειο της Ιταλίας,el,False
http://www.wikidata.org/entity/Q223936,Reĝlando Italio,eo,False
http://www.wikidata.org/entity/Q223936,Itaalia kuningriik,et,False
http://www.wikidata.org/entity/Q223936,Royaume d'Italie,fr,False
http://www.wikidata.org/entity/Q223936,Reino de Italia,gl,False
http://www.wikidata.org/entity/Q223936,Kerajaan Italia,id,False
http://www.wikidata.org/entity/Q223936,Regno d'Italia,it,False
http://www.wikidata.org/entity/Q223936,イタリア王国,ja,False
http://www.wikidata.org/entity/Q223936,Koninkrijk Italië,nl,False
http://www.wikidata.org/entity/Q223936,Królestwo Włoch,pl,False
http://www.wikidata.org/entity/Q223936,Королевство Италия,ru,False
http://www.wikidata.org/entity/Q223936,Kungariket Italien,sv,False
http://www.wikidata.org/entity/Q223936,ราชอาณาจักรอิตาลี,th,False
http://www.wikidata.org/entity/Q223936,Королівство Італія,uk,False
http://www.wikidata.org/entity/Q223936,意大利王國,zh-hk,False
http://www.wikidata.org/entity/Q223936,義大利王國,zh-tw,False
http://www.wikidata.org/entity/Q223936,Rouantelezh Italia,br,False
http://www.wikidata.org/entity/Q223936,Regno d'Itałia,vec,False
http://www.wikidata.org/entity/Q223936,Каралеўства Італія,be,False
http://www.wikidata.org/entity/Q223936,Kingdom of Italy,en,False
http://www.wikidata.org/entity/Q223936,Italian kuningaskunta,fi,False
http://www.wikidata.org/entity/Q223936,مملكة إيطاليا النابوليونية,ar,False
http://www.wikidata.org/entity/Q223936,Regne napoleònic d'Itàlia,ca,False
http://www.wikidata.org/entity/Q223936,Gingharian sa Italya,ceb,False
http://www.wikidata.org/entity/Q223936,Italské království,cs,False
http://www.wikidata.org/entity/Q223936,Kongeriget Italien,da,False
http://www.wikidata.org/entity/Q223936,Königreich Italien,de,False
http://www.wikidata.org/entity/Q223936,Reino de Italia,es,False
http://www.wikidata.org/entity/Q223936,Königreich Italien,gsw,False
http://www.wikidata.org/entity/Q223936,ממלכת איטליה הנפוליאונית,he,False
http://www.wikidata.org/entity/Q223936,Kraljevstvo Italija,hr,False
http://www.wikidata.org/entity/Q223936,Itáliai Királyság,hu,False
http://www.wikidata.org/entity/Q223936,Իտալիայի թագավորություն,hy,False
http://www.wikidata.org/entity/Q223936,이탈리아 왕국,ko,False
http://www.wikidata.org/entity/Q223936,Regnum Italiae,la,False
http://www.wikidata.org/entity/Q223936,Kerajaan Itali,ms,False
http://www.wikidata.org/entity/Q223936,Napoleons italienske kongedømme,nb,False
http://www.wikidata.org/entity/Q223936,ਇਟਲੀ ਸਾਮਰਾਜ,pa,False
http://www.wikidata.org/entity/Q223936,Reino de Itália,pt,False
http://www.wikidata.org/entity/Q223936,Regatul Italiei,ro,False
http://www.wikidata.org/entity/Q223936,Italijansko kraljestvo,sl,False
http://www.wikidata.org/entity/Q223936,Наполеонова Италија,sr,False
http://www.wikidata.org/entity/Q223936,İtalya Krallığı,tr,False
http://www.wikidata.org/entity/Q223936,مملکت اطالیہ,ur,False
http://www.wikidata.org/entity/Q223936,義大利王國,zh,False
http://www.wikidata.org/entity/Q223936,意大利王国,zh-cn,False
http://www.wikidata.org/entity/Q223936,义大利王国,zh-hans,False
http://www.wikidata.org/entity/Q223936,義大利王國,zh-hant,False
http://www.wikidata.org/entity/Q223936,义大利王国,zh-sg,False
http://www.wikidata.org/entity/Q170754,Сонечная карона,be,False
http://www.wikidata.org/entity/Q170754,сонечная карона,be-tarask,False
http://www.wikidata.org/entity/Q170754,Слънчева корона,bg,False
http://www.wikidata.org/entity/Q170754,corona solar,ca,False
http://www.wikidata.org/entity/Q170754,koróna,cs,False
http://www.wikidata.org/entity/Q170754,Στέμμα,el,False
http://www.wikidata.org/entity/Q170754,korono,eo,False
http://www.wikidata.org/entity/Q170754,corona solar,es,False
http://www.wikidata.org/entity/Q170754,Eguzki koroa,eu,False
http://www.wikidata.org/entity/Q170754,تاج خورشیدی,fa,False
http://www.wikidata.org/entity/Q170754,couronne solaire,fr,False
http://www.wikidata.org/entity/Q170754,Coroa solar,gl,False
http://www.wikidata.org/entity/Q170754,कॉरोना,hi,False
http://www.wikidata.org/entity/Q170754,Kouwòn,ht,False
http://www.wikidata.org/entity/Q170754,Corona solare,it,False
http://www.wikidata.org/entity/Q170754,Күн Тәжі,kk,False
http://www.wikidata.org/entity/Q170754,ಕರೋನ(ಪ್ರಭಾವಲಯ),kn,False
http://www.wikidata.org/entity/Q170754,코로나,ko,False
http://www.wikidata.org/entity/Q170754,Күн таажысы,ky,False
http://www.wikidata.org/entity/Q170754,Sonnekorona,lb,False
http://www.wikidata.org/entity/Q170754,Saulės vainikas,lt,False
http://www.wikidata.org/entity/Q170754,Saules vainags,lv,False
http://www.wikidata.org/entity/Q170754,Корона,mk,False
http://www.wikidata.org/entity/Q170754,കൊറോണ,ml,False
http://www.wikidata.org/entity/Q170754,korona,nb,False
http://www.wikidata.org/entity/Q170754,korona,nn,False
http://www.wikidata.org/entity/Q170754,Corona solara,oc,False
http://www.wikidata.org/entity/Q170754,korona słoneczna,pl,False
http://www.wikidata.org/entity/Q170754,Coron-a,pms,False
http://www.wikidata.org/entity/Q170754,coroa solar,pt,False
http://www.wikidata.org/entity/Q170754,Coroană solară,ro,False
http://www.wikidata.org/entity/Q170754,Солнечная корона,ru,False
http://www.wikidata.org/entity/Q170754,corona,sco,False
http://www.wikidata.org/entity/Q170754,Koróna,sk,False
http://www.wikidata.org/entity/Q170754,korona,sl,False
http://www.wikidata.org/entity/Q170754,корона,sr,False
http://www.wikidata.org/entity/Q170754,கொரோனா,ta,False
