entityid,label,langcode,is_alt
http://www.wikidata.org/entity/Q84446340,Pandémie de maladie à coronavirus de 2020 en Belgique,fr,False
http://www.wikidata.org/entity/Q84263196,COVID-19,li,False
http://www.wikidata.org/entity/Q84263196,कोविड-19,bho,False
http://www.wikidata.org/entity/Q84263196,COVID-19,en-gb,False
http://www.wikidata.org/entity/Q84263196,COVID-19,sh,False
http://www.wikidata.org/entity/Q84263196,Koronavirus 2019,ha,False
http://www.wikidata.org/entity/Q84263196,каранавірусная хвароба (2019),be,False
http://www.wikidata.org/entity/Q84263196,كوڤيد-19,arz,False
http://www.wikidata.org/entity/Q84263196,COVID-19,ia,False
http://www.wikidata.org/entity/Q84263196,COVID-19,sr,False
http://www.wikidata.org/entity/Q84263196,COVID-19,lb,False
http://www.wikidata.org/entity/Q84263196,Sëmundja koronavirus 2019,sq,False
http://www.wikidata.org/entity/Q84263196,COVID-19,bg,False
http://www.wikidata.org/entity/Q84263196,ক'ৰ'না ভাইৰাছ ৰোগ ২০১৯,as,False
http://www.wikidata.org/entity/Q84263196,Koronavirus 2019,crh,False
http://www.wikidata.org/entity/Q84263196,कोरोनावायरस रोग 2019,hi,False
http://www.wikidata.org/entity/Q84263196,COVID-19,pap,False
http://www.wikidata.org/entity/Q84263196,Wuhanes feforādl,ang,False
http://www.wikidata.org/entity/Q84263196,COVID-19 koronavirus infeksiyasi,uz,False
http://www.wikidata.org/entity/Q84263196,ಕೊರೋನಾವೈರಸ್ ಕಾಯಿಲೆ ೨೦೧೯,kn,False
http://www.wikidata.org/entity/Q84263196,COVID-19,cy,False
http://www.wikidata.org/entity/Q84263196,ڪوروناوائرس روڳ 2019,sd,False
http://www.wikidata.org/entity/Q84263196,কোভিড-১৯,bn,False
http://www.wikidata.org/entity/Q84263196,کۆڤید-١٩,ckb,False
http://www.wikidata.org/entity/Q84263196,COVID-19,se,False
http://www.wikidata.org/entity/Q84263196,COVID-19,sms,False
http://www.wikidata.org/entity/Q84263196,COVID-19,smn,False
http://www.wikidata.org/entity/Q84263196,COVID-19,gl,False
http://www.wikidata.org/entity/Q84263196,يېڭى تىپتىكى تاجسىمان ۋىرۇس كېسىلى(كوۋىد-19 كېسىلى),ug,False
http://www.wikidata.org/entity/Q84263196,Koronavirus xəstəliyi 2019,az,False
http://www.wikidata.org/entity/Q84263196,ਕੋਰੋਨਾਵਾਇਰਸ ਬਿਮਾਰੀ 2019,pa,False
http://www.wikidata.org/entity/Q84263196,කොවිඩ්-19,si,False
http://www.wikidata.org/entity/Q84263196,COVID-19 коронавирусла инфекци,cv,False
http://www.wikidata.org/entity/Q84263196,2019 Kurunawirus unquy,qu,False
http://www.wikidata.org/entity/Q84263196,COVID-19,bar,False
http://www.wikidata.org/entity/Q84263196,COVID-19,af,False
http://www.wikidata.org/entity/Q84263196,COVID-19,atj,False
http://www.wikidata.org/entity/Q83547339,China coronavirus: cases surge as official admits human to human transmission,en,False
http://www.wikidata.org/entity/Q83600987,What you need to know about the Wuhan coronavirus,en,False
http://www.wikidata.org/entity/Q83912697,Bản mẫu:2019 coronavirus bar data,vi,False
http://www.wikidata.org/entity/Q83912697,الگو:2019 coronavirus bar data,fa,False
http://www.wikidata.org/entity/Q83912697,Шаблон:2019-20 Wuhan coronavirus data,uk,False
http://www.wikidata.org/entity/Q83912697,တမ်းပလိတ်:2019 coronavirus bar data,my,False
http://www.wikidata.org/entity/Q83912697,תבנית:מקרי 2019-nCoV,he,False
http://www.wikidata.org/entity/Q83912697,Template:2019 coronavirus bar data,zh,False
http://www.wikidata.org/entity/Q83873577,2019新型冠状病毒美国疫情,zh,False
http://www.wikidata.org/entity/Q83912697,Format:Epidemia de coronavirus Wuhan/grafică-bare,ro,False
http://www.wikidata.org/entity/Q83873577,미국의 코로나바이러스감염증-19 유행 현황,ko,False
http://www.wikidata.org/entity/Q84104992,이탈리아의 코로나바이러스감염증-19 유행 현황,ko,False
http://www.wikidata.org/entity/Q83912697,Modèle:2019-nCoV diagram,fr,False
http://www.wikidata.org/entity/Q83873577,Épidémie de maladie à coronavirus de 2019-2020 aux États-Unis,fr,False
http://www.wikidata.org/entity/Q83873577,epidemio de Vuhana koronoviruso en Usono en 2019–2020,eo,False
http://www.wikidata.org/entity/Q84104992,2019冠状病毒病意大利疫情,zh,False
http://www.wikidata.org/entity/Q84104992,Έξαρση του κοροναϊού στην Ιταλία 2020,el,False
http://www.wikidata.org/entity/Q83912697,แม่แบบ:การระบาดทั่วของโคโรนาไวรัส 2019/จีน,th,False
http://www.wikidata.org/entity/Q83873577,การระบาดของโคโรนาไวรัสในสหรัฐ พ.ศ. 2563,th,False
http://www.wikidata.org/entity/Q83873577,Epidemia di COVID-19 del 2020 negli Stati Uniti,it,False
http://www.wikidata.org/entity/Q83873577,Epidemi maladi kowonaviris an 2020 nan Etazini,ht,False
http://www.wikidata.org/entity/Q83873577,COVID-19-Epidemie in den Vereinigten Staaten,de,False
http://www.wikidata.org/entity/Q83873577,アメリカ合衆国における2019年コロナウイルス感染症の流行状況,ja,False
http://www.wikidata.org/entity/Q83912697,قالب:2019–20 coronavirus outbreak data/Mainland China medical cases chart,ar,False
http://www.wikidata.org/entity/Q83912697,Template:2019–20 coronavirus pandemic data/Mainland China medical cases chart,en,False
http://www.wikidata.org/entity/Q83912697,Šablona:Data pandemie COVID-19/Čínské případy,cs,False
http://www.wikidata.org/entity/Q83873577,جائحة فيروس كورونا في الولايات المتحدة 2020,ar,False
http://www.wikidata.org/entity/Q83873577,Pandemia de COVID-19 nos Estados Unidos,pt,False
http://www.wikidata.org/entity/Q83873577,دنیاگیری کروناویروس در ایالات متحده,fa,False
http://www.wikidata.org/entity/Q83873577,Pandemia de coronaviroză (COVID-19) în Statele Unite ale Americii,ro,False
http://www.wikidata.org/entity/Q83873577,武漢肺炎美國疫情,yue,False
http://www.wikidata.org/entity/Q83873577,Пандемия COVID-19 в США,ru,False
http://www.wikidata.org/entity/Q83873577,2020 COVID-19 pandemic in the United States,en,False
http://www.wikidata.org/entity/Q83873577,pandèmia per coronavirus de 2020 als Estats Units,ca,False
http://www.wikidata.org/entity/Q83873577,Amerika Birleşik Devletleri'nde 2020 koronavirüs pandemisi,tr,False
http://www.wikidata.org/entity/Q83873577,pandemia de enfermedad por coronavirus de 2020 en los Estados Unidos,es,False
http://www.wikidata.org/entity/Q83873577,COVID-19 izplatīšanās Amerikas Savienotajās Valstīs,lv,False
http://www.wikidata.org/entity/Q83873577,2020 அமெரிக்க ஐக்கிய நாடுகளில் கொரோனாவைரசுத் தொற்று,ta,False
http://www.wikidata.org/entity/Q83873577,২০২০ যুক্তরাষ্ট্রে করোনাভাইরাসের বৈশ্বিক মহামারী,bn,False
http://www.wikidata.org/entity/Q83912697,Templat:Data pandemik COVID-19/Carta kes perubatan China,ms,False
http://www.wikidata.org/entity/Q83873577,התפרצות נגיף הקורונה בארצות הברית,he,False
http://www.wikidata.org/entity/Q83873577,Pandhémi koronavirus 2019 ing Amérikah Sarékat,jv,False
http://www.wikidata.org/entity/Q83873577,pandemi koronavirus 2019–2020 di Amerika Serikat,id,False
http://www.wikidata.org/entity/Q83873577,Коронавірусна хвороба 2019 у США,uk,False
http://www.wikidata.org/entity/Q83873577,Пандемия от коронавирус в САЩ (2020),bg,False
http://www.wikidata.org/entity/Q83873577,pandemia wirusa SARS-CoV-2 w Stanach Zjednoczonych,pl,False
http://www.wikidata.org/entity/Q83873577,pandemik COVID-19 2020 di Amerika Syarikat,ms,False
http://www.wikidata.org/entity/Q83912697,سانچہ:2019–20 coronavirus pandemic data/Mainland China medical cases chart,ur,False
http://www.wikidata.org/entity/Q83873577,امریکا میں کورونا وائرس کی وبا، 2020ء,ur,False
http://www.wikidata.org/entity/Q83912697,틀:코로나바이러스감염증-19 범유행/중화인민공화국 차트,ko,False
http://www.wikidata.org/entity/Q83873577,گڏيل آمريڪي رياستن ۾ ڪوروناوائرس مها وبا، 2020,sd,False
http://www.wikidata.org/entity/Q83873577,đại dịch COVID-19 tại Hoa Kỳ,vi,False
http://www.wikidata.org/entity/Q83873577,अमेरिका में कोरोनावायरस महामारी,hi,False
http://www.wikidata.org/entity/Q83873577,pandemie COVID-19 ve Spojených státech amerických,cs,False
http://www.wikidata.org/entity/Q83873577,uitbraak SARS-CoV-2 in de Verenigde Staten,nl,False
http://www.wikidata.org/entity/Q33576672,Infidelity of SARS-CoV Nsp14-exonuclease mutant virus replication is revealed by complete genome sequencing.,ast,False
http://www.wikidata.org/entity/Q33576672,Infidelity of SARS-CoV Nsp14-exonuclease mutant virus replication is revealed by complete genome sequencing.,en,False
http://www.wikidata.org/entity/Q33576672,Infidelity of SARS-CoV Nsp14-exonuclease mutant virus replication is revealed by complete genome sequencing.,nl,False
http://www.wikidata.org/entity/Q38603253,Middle East respiratory syndrome coronavirus (MERS-CoV): what lessons can we learn?,en,False
http://www.wikidata.org/entity/Q39607762,Two deletion variants of Middle East respiratory syndrome coronavirus found in a patient with characteristic symptoms.,en,False
http://www.wikidata.org/entity/Q39607762,Two deletion variants of Middle East respiratory syndrome coronavirus found in a patient with characteristic symptoms.,nl,False
http://www.wikidata.org/entity/Q43848707,Middle East Respiratory Syndrome (MERS) coronavirus. What travel health advice should be given to Hajj pilgrims?,en,False
http://www.wikidata.org/entity/Q43848707,Middle East Respiratory Syndrome,nl,False
http://www.wikidata.org/entity/Q35110987,"Discovery of a novel coronavirus, China Rattus coronavirus HKU24, from Norway rats supports the murine origin of Betacoronavirus 1 and has implications for the ancestor of Betacoronavirus lineage A",en,False
http://www.wikidata.org/entity/Q51678847,Pathogenicity of three isolates of porcine respiratory coronavirus in the USA.,en,False
http://www.wikidata.org/entity/Q51678847,Pathogenicity of three isolates of porcine respiratory coronavirus in the USA.,nl,False
http://www.wikidata.org/entity/Q53701486,MERS-CoV: Understanding the Latest Human Coronavirus Threat.,en,False
http://www.wikidata.org/entity/Q53701486,MERS-CoV: Understanding the Latest Human Coronavirus Threat.,nl,False
http://www.wikidata.org/entity/Q37519366,Evolution and variation of the SARS-CoV genome.,en,False
http://www.wikidata.org/entity/Q37519366,Evolution and variation of the SARS-CoV genome.,nl,False
http://www.wikidata.org/entity/Q36456720,"A live, impaired-fidelity coronavirus vaccine protects in an aged, immunocompromised mouse model of lethal disease.",en,False
http://www.wikidata.org/entity/Q56790267,Phylogenetic analysis of human coronavirus NL63 circulating in Italy,en,False
http://www.wikidata.org/entity/Q56790267,Phylogenetic analysis of human coronavirus NL63 circulating in Italy,nl,False
http://www.wikidata.org/entity/Q37383702,"Key Ethical Issues Discussed at CDC-Sponsored International, Regional Meetings to Explore Cultural Perspectives and Contexts on Pandemic Influenza Preparedness and Response.",en,False
http://www.wikidata.org/entity/Q37383702,"Key Ethical Issues Discussed at CDC-Sponsored International, Regional Meetings to Explore Cultural Perspectives and Contexts on Pandemic Influenza Preparedness and Response.",nl,False
http://www.wikidata.org/entity/Q44796707,Feline coronavirus antibodies in UK cats.,en,False
http://www.wikidata.org/entity/Q44796707,Feline coronavirus antibodies in UK cats.,nl,False
http://www.wikidata.org/entity/Q46964715,[Some medical staff positive for serum SARS coronavirus antibody IgG have only mild symptoms].,en,False
http://www.wikidata.org/entity/Q46964715,[Some medical staff positive for serum SARS coronavirus antibody IgG have only mild symptoms].,nl,False
http://www.wikidata.org/entity/Q57108407,What is the role of extracorporeal membrane oxygenation for hypoxic failure during an influenza pandemic?,en,False
http://www.wikidata.org/entity/Q57108407,What is the role of extracorporeal membrane oxygenation for hypoxic failure during an influenza pandemic?,nl,False
http://www.wikidata.org/entity/Q37723794,Severe acute respiratory syndrome-coronavirus infection in aged nonhuman primates is associated with modulated pulmonary and systemic immune responses.,en,False
http://www.wikidata.org/entity/Q37723794,Severe acute respiratory syndrome-coronavirus infection in aged nonhuman primates is associated with modulated pulmonary and systemic immune responses.,nl,False
http://www.wikidata.org/entity/Q47692423,Human coronavirus NL63 associated with lower respiratory tract symptoms in early life.,en,False
http://www.wikidata.org/entity/Q47692423,Human coronavirus NL63 associated with lower respiratory tract symptoms in early life.,nl,False
http://www.wikidata.org/entity/Q38965078,Seroprevalence and risk factors for infection with equine coronavirus in healthy horses in the USA.,en,False
http://www.wikidata.org/entity/Q57114618,"HHS-CDC news: the global HIV/AIDS pandemic, 2006",en,False
http://www.wikidata.org/entity/Q57114618,"HHS-CDC news: the global HIV/AIDS pandemic, 2006",nl,False
http://www.wikidata.org/entity/Q57214645,A longitudinal study on moral judgment development in nursing and medical students,en,False
http://www.wikidata.org/entity/Q57214645,A longitudinal study on moral judgment development in nursing and medical students,nl,False
http://www.wikidata.org/entity/Q40583852,"Tracking the evolution of the SARS coronavirus using high-throughput, high-density resequencing arrays.",en,False
http://www.wikidata.org/entity/Q35110987,"Discovery of a novel coronavirus, China Rattus coronavirus HKU24, from Norway rats supports the murine origin of Betacoronavirus 1 and has implications for the ancestor of Betacoronavirus lineage A",ast,False
http://www.wikidata.org/entity/Q46175978,Symptoms of infection caused by SARS coronavirus in laboratory mice and guinea pigs.,en,False
http://www.wikidata.org/entity/Q46175978,Symptoms of infection caused by SARS coronavirus in laboratory mice and guinea pigs.,nl,False
http://www.wikidata.org/entity/Q36456720,"A live, impaired-fidelity coronavirus vaccine protects in an aged, immunocompromised mouse model of lethal disease.",ast,False
http://www.wikidata.org/entity/Q51068760,Update on Middle East respiratory syndrome  coronavirus (MERS-CoV).,en,False
http://www.wikidata.org/entity/Q51068760,Update on Middle East respiratory syndrome  coronavirus,nl,False
http://www.wikidata.org/entity/Q68912456,Incidence of coronavirus OC43 antibodies among the population of Romania,en,False
http://www.wikidata.org/entity/Q68912456,Incidence of coronavirus OC43 antibodies among the population of Romania,nl,False
http://www.wikidata.org/entity/Q81087985,[Diagnostic tests: Corona virus],en,False
http://www.wikidata.org/entity/Q84446340,Pandemi maladi kowonaviris an 2020 nan Bèljik,ht,False
http://www.wikidata.org/entity/Q84446340,pandèmia per coronavirus de 2020 a Bèlgica,ca,False
http://www.wikidata.org/entity/Q86121504,Italië: drie doden door nieuw coronavirus,nl,False
http://www.wikidata.org/entity/Q86121504,Coronavírus: países tomam medidas drásticas para conter epidemia de Covid-19,pt,False
http://www.wikidata.org/entity/Q86295024,Identifying Critically-ill Patients With COVID-19 Who Will Benefit Most From Nutrition Support Therapy: Validation of the NUTRIC Nutritional Risk Assessment Tool,en,False
http://www.wikidata.org/entity/Q86496605,Template:Coronavirus graph/Italia,en,False
http://www.wikidata.org/entity/Q86496605,Modèle:Coronavirus/Graph/Italie,fr,False
http://www.wikidata.org/entity/Q84446340,Đại dịch COVID-19 tại Bỉ,vi,False
http://www.wikidata.org/entity/Q86496605,Template:2019冠狀病毒病病例數/意大利圖表,zh,False
http://www.wikidata.org/entity/Q84446340,2019冠狀病毒病比利時疫情,zh,False
http://www.wikidata.org/entity/Q84446340,جائحة فيروس كورونا في بلجيكا 2019-20,ar,False
http://www.wikidata.org/entity/Q86589866,La koronviruso COVID-19 konkeras Mezorienton,eo,False
http://www.wikidata.org/entity/Q86589866,Koronawirus - 27 lutego 2020,pl,False
http://www.wikidata.org/entity/Q84446340,Pandemia de COVID-19 na Bélgica,pt,False
http://www.wikidata.org/entity/Q84446340,COVID-19-Pandemie in Belgien,de,False
http://www.wikidata.org/entity/Q84446340,ベルギーにおける2020年コロナウイルス感染症の流行状況,ja,False
http://www.wikidata.org/entity/Q84446340,распространение COVID-19 в Бельгии,ru,False
http://www.wikidata.org/entity/Q84446340,COVID-19-pandemii Bel'gijas,vep,False
http://www.wikidata.org/entity/Q84446340,pandemi koronavirus 2019–2020 di Belgia,id,False
http://www.wikidata.org/entity/Q84446340,pandemia wirusa SARS-CoV-2 w Belgii,pl,False
http://www.wikidata.org/entity/Q86886544,노르웨이의 코로나바이러스감염증-19 유행,ko,False
http://www.wikidata.org/entity/Q86496605,Template:COVID-19 in Italia,it,False
http://www.wikidata.org/entity/Q86921788,Correlation of Chest CT and RT-PCR Testing in Coronavirus Disease 2019 (COVID-19) in China: A Report of 1014 Cases,en,False
http://www.wikidata.org/entity/Q86948603,2019冠狀病毒病葡萄牙疫情,zh,False
http://www.wikidata.org/entity/Q86886544,2019冠状病毒病挪威疫情,zh,False
http://www.wikidata.org/entity/Q84446340,Pandemia di COVID-19 del 2020 in Belgio,it,False
http://www.wikidata.org/entity/Q84446340,uitbraak SARS-CoV-2 in België,nl,False
http://www.wikidata.org/entity/Q86948603,포르투갈의 코로나바이러스감염증-19 유행,ko,False
http://www.wikidata.org/entity/Q86886544,Pandemia de coronavirus de 2020 en Noruega,es,False
http://www.wikidata.org/entity/Q86886544,התפרצות נגיף הקורונה בנורווגיה,he,False
http://www.wikidata.org/entity/Q86886544,2020 coronavirus pandemic in Norway,en,False
http://www.wikidata.org/entity/Q86948603,התפרצות נגיף הקורונה בפורטוגל,he,False
http://www.wikidata.org/entity/Q86948603,2020 coronavirus pandemic in Portugal,en,False
http://www.wikidata.org/entity/Q87349564,Template:2020 coronovirus outbreak in India by state and union territories,en,False
http://www.wikidata.org/entity/Q87349564,வார்ப்புரு:2019–20 coronavirus outbreak data/India medical cases,ta,False
http://www.wikidata.org/entity/Q87368725,"Covid-19: UK records first death, as world’s cases exceed 100 000",en,False
http://www.wikidata.org/entity/Q86496605,Šablona:Data pandemie COVID-19/Italské případy,cs,False
http://www.wikidata.org/entity/Q87454317,Maps about the 2019–20 coronavirus outbreak in Poland,en,False
http://www.wikidata.org/entity/Q87461273,Diagnosis and Management of First Case of COVID-19 in Canada: Lessons applied from SARS,en,False
http://www.wikidata.org/entity/Q87473506,تصنيف:تفشي فيروس كورونا في الهند 2019–20,ar,False
http://www.wikidata.org/entity/Q87473506,Category:2019–20 coronavirus outbreak in India,en,False
http://www.wikidata.org/entity/Q87726486,2020 coronavirus pandemic in Georgia,en,False
http://www.wikidata.org/entity/Q86496605,Format:Epidemia de coronavirus Wuhan/grafică-bare/Italia,ro,False
http://www.wikidata.org/entity/Q86496605,قالب:2019–20 coronavirus pandemic data/Italy medical cases chart,ar,False
http://www.wikidata.org/entity/Q86496605,틀:이탈리아의 코로나바이러스 차트,ko,False
http://www.wikidata.org/entity/Q86886544,Đại dịch COVID-19 tại Na Uy,vi,False
http://www.wikidata.org/entity/Q86886544,Pandémie de maladie à coronavirus de 2020 en Norvège,fr,False
http://www.wikidata.org/entity/Q86886544,2020 coronavirus pandemic in Norway,en-ca,False
http://www.wikidata.org/entity/Q86886544,2020 coronavirus pandemic in Norway,en-gb,False
http://www.wikidata.org/entity/Q86948603,Pandemia de coronavirus de 2020 en Portugal,es,False
http://www.wikidata.org/entity/Q86886544,جائحة فيروس كورونا في النرويج 2020,ar,False
http://www.wikidata.org/entity/Q86886544,2019新型コロナウイルス感染症の流行 (ノルウェー),ja,False
http://www.wikidata.org/entity/Q86496605,Şablon:2019-20 koronavirüs pandemi verileri/İtalya tıbbi vaka tablosu,tr,False
http://www.wikidata.org/entity/Q86948603,კორონავირუსის პანდემია პორტუგალიაში (2020),ka,False
http://www.wikidata.org/entity/Q86948603,جائحة فيروس كورونا في البرتغال 2020,ar,False
http://www.wikidata.org/entity/Q86948603,COVID-19-Fälle in Portugal,de,False
http://www.wikidata.org/entity/Q86948603,Pandemia de COVID-19 an Pertual,mwl,False
http://www.wikidata.org/entity/Q86886544,Pandemia de COVID-19 na Noruega,pt,False
http://www.wikidata.org/entity/Q86948603,Đại dịch COVID-19 tại Bồ Đào Nha,vi,False
http://www.wikidata.org/entity/Q86496605,سانچہ:2019–20 coronavirus pandemic data/Italy medical cases chart,ur,False
http://www.wikidata.org/entity/Q86886544,COVID-19-Pandemie in Norwegen,de,False
http://www.wikidata.org/entity/Q86948603,pandemia de COVID-19 em Portugal,pt,False
http://www.wikidata.org/entity/Q86886544,распространение COVID-19 в Норвегии,ru,False
http://www.wikidata.org/entity/Q86886544,COVID-19-pandemii Norvegijas,vep,False
http://www.wikidata.org/entity/Q86948603,pandèmia per coronavirus de 2020 a Portugal,ca,False
http://www.wikidata.org/entity/Q86948603,pandemia wirusa SARS-CoV-2 w Portugalii,pl,False
http://www.wikidata.org/entity/Q86948603,Pandémie de maladie à coronavirus de 2020 au Portugal,fr,False
http://www.wikidata.org/entity/Q86948603,Portekiz'de 2020 koronavirüs pandemisi,tr,False
http://www.wikidata.org/entity/Q86886544,pandemi koronavirus 2019–2020 di Norwegia,id,False
http://www.wikidata.org/entity/Q86886544,pandemia wirusa SARS-CoV-2 w Norwegii,pl,False
http://www.wikidata.org/entity/Q87349564,साँचा:2020 coronavirus pandemic in India by state and union territories,hi,False
http://www.wikidata.org/entity/Q86948603,pandemi koronavirus 2019–2020 di Portugal,id,False
http://www.wikidata.org/entity/Q86886544,Коронавірусна хвороба 2019 у Норвегії,uk,False
http://www.wikidata.org/entity/Q86886544,Norge under koronaviruspandemien i 2020,nb,False
http://www.wikidata.org/entity/Q87349564,سانچہ:کورونا وائرس وبا کا جدول/2019ء-2020ء بھارت,ur,False
http://www.wikidata.org/entity/Q87473506,زمرہ:بھارت میں کورونا وائرس کی وبا، 2020ء,ur,False
http://www.wikidata.org/entity/Q87652000,2020 coronavirus pandemic in Pakistan,en,False
http://www.wikidata.org/entity/Q87669932,Aerosol and surface stability of HCoV-19 (SARS-CoV-2) compared to SARS-CoV-1,en,False
http://www.wikidata.org/entity/Q87652000,جائحة فيروس كورونا في باكستان 2020,ar,False
http://www.wikidata.org/entity/Q87726486,جائحة فيروس كورونا في جورجيا 2020,ar,False
http://www.wikidata.org/entity/Q86886544,Norveç'te 2020 koronavirüs pandemisi,tr,False
http://www.wikidata.org/entity/Q87652000,2019新型コロナウイルス感染症の流行 (パキスタン),ja,False
http://www.wikidata.org/entity/Q87652000,COVID-19-Fälle in Pakistan,de,False
http://www.wikidata.org/entity/Q87652000,پاکستان میں کورونا وائرس کی وبا، 2020ء,ur,False
http://www.wikidata.org/entity/Q87652000,پاڪستان ۾ ڪورونا وائرس جي وبا، 2020ع,sd,False
http://www.wikidata.org/entity/Q87746397,2020 coronavirus pandemic in Alaska,en,False
http://www.wikidata.org/entity/Q87349564,টেমপ্লেট:২০১৯–২০ করোনাভাইরাসের বৈশ্বিক মহামারীর উপাত্ত/ভারতে চিকিৎসামূলক ঘটনা,bn,False
http://www.wikidata.org/entity/Q86948603,ポルトガルにおける2020年コロナウイルス感染症の流行状況,ja,False
http://www.wikidata.org/entity/Q86886544,COVID-19-Pandemie in Norwegen,de-ch,False
http://www.wikidata.org/entity/Q86886544,Pandemia de COVID-19 na Noruega,pt-br,False
http://www.wikidata.org/entity/Q86886544,uitbraak SARS-CoV-2 in Noorwegen,nl,False
http://www.wikidata.org/entity/Q87473506,বিষয়শ্রেণী:২০২০ ভারতে করোনাভাইরাসের বৈশ্বিক মহামারী,bn,False
http://www.wikidata.org/entity/Q86948603,uitbraak SARS-CoV-2 in Portugal,nl,False
http://www.wikidata.org/entity/Q87652000,pandemia de COVID-19 no Paquistão,pt,False
http://www.wikidata.org/entity/Q87652000,2020 பாக்கித்தானில் கொரோனாவைரசுத் தொற்று,ta,False
http://www.wikidata.org/entity/Q87746397,جائحة فيروس كورونا في ألاسكا 2020,ar,False
http://www.wikidata.org/entity/Q87652000,pandemi koronavirus 2019–2020 di Pakistan,id,False
http://www.wikidata.org/entity/Q87964013,Template:COVID-19 pandemic map of Mainland China (dots),en,False
http://www.wikidata.org/entity/Q87652000,uitbraak SARS-CoV-2 in Pakistan,nl,False
http://www.wikidata.org/entity/Q87746397,uitbraak SARS-CoV-2 in Alaska,nl,False
http://www.wikidata.org/entity/Q88870103,Covid-19,en,False
http://www.wikidata.org/entity/Q88870103,Covid-19,fr,False
http://www.wikidata.org/entity/Q87976489,Pandemia de coronavirus de 2020 en El Salvador,es,False
http://www.wikidata.org/entity/Q87964013,سانچہ:COVID-19 pandemic map of Mainland China (dots),ur,False
http://www.wikidata.org/entity/Q87976489,2020 coronavirus pandemic in El Salvador,en,False
http://www.wikidata.org/entity/Q87976489,Đại dịch COVID-19 tại El Salvador,vi,False
http://www.wikidata.org/entity/Q87976489,جائحة فيروس كورونا في السلفادور 2020,ar,False
http://www.wikidata.org/entity/Q88069981,801 personer i Danmark er konstateret smittet med coronavirus,en,False
http://www.wikidata.org/entity/Q87976489,pandemi koronavirus 2019–2020 di El Salvador,id,False
http://www.wikidata.org/entity/Q88182725,China reporta segundo día sin contagios domésticos de coronavirus,es,False
http://www.wikidata.org/entity/Q88182725,Kiinan Wuhanissa toinen peräkkäinen päivä ilman uusia tartuntoja,fi,False
http://www.wikidata.org/entity/Q88188088,"As Coronavirus Spreads, Artists Are Coping With Waifus and Fursona Art",en,False
http://www.wikidata.org/entity/Q87976489,pandemia de COVID-19 em El Salvador,pt,False
http://www.wikidata.org/entity/Q88253681,Template:Interactive COVID-19 maps/data/global Confirmed covid cases by date-csv,en,False
http://www.wikidata.org/entity/Q88253681,Templat:Interactive COVID-19 maps/data/global Confirmed covid cases by date-csv,id,False
http://www.wikidata.org/entity/Q88327499,Template:Interactive COVID-19 maps,en,False
http://www.wikidata.org/entity/Q88327499,Bản mẫu:Interactive COVID-19 maps,vi,False
http://www.wikidata.org/entity/Q87976489,エルサルバドルにおける2020年コロナウイルス感染症の流行状況,ja,False
http://www.wikidata.org/entity/Q88384731,Report of the WHO-China Joint Mission on Coronavirus Disease 2019 (COVID-19),en,False
http://www.wikidata.org/entity/Q87976489,uitbraak SARS-CoV-2 in El Salvador,nl,False
http://www.wikidata.org/entity/Q88433250,Template:Interactive COVID-19 maps/Per capita daily deaths,en,False
http://www.wikidata.org/entity/Q88433250,Template:Interactive COVID-19 maps/Per capita daily deaths,zh,False
http://www.wikidata.org/entity/Q88462842,Patient 31,en,False
http://www.wikidata.org/entity/Q88462842,مریضہ 31,ur,False
http://www.wikidata.org/entity/Q88471321,Template:2019–20 coronavirus pandemic data/Argentina medical cases chart,en,False
http://www.wikidata.org/entity/Q88471321,Plantilla:Gráfico epidemiológico de la enfermedad por coronavirus de 2019-2020/Argentina,es,False
http://www.wikidata.org/entity/Q88505446,Orlando Staton,en,False
http://www.wikidata.org/entity/Q88505446,Orlando Staton,de,False
http://www.wikidata.org/entity/Q88505446,Orlando Staton,fr,False
http://www.wikidata.org/entity/Q88505446,Orlando Staton,mg,False
http://www.wikidata.org/entity/Q88505446,Orlando Staton,pt,False
http://www.wikidata.org/entity/Q88505446,Orlando Staton,nl,False
http://www.wikidata.org/entity/Q88801455,A Computational Model for Estimating the Progression of COVID-19 Cases in the US West and East Coasts,en,False
http://www.wikidata.org/entity/Q88856505,Daren Bland,en,False
http://www.wikidata.org/entity/Q88856505,Daren Bland,de,False
http://www.wikidata.org/entity/Q88979132,World governments should protect their population from COVID-19 pandemic using Italy and Lombardy as precursor,en,False
http://www.wikidata.org/entity/Q88966976,تصنيف:قوالب جائحة فيروس كورونا في رومانيا 2020,ar,False
http://www.wikidata.org/entity/Q88966976,Category:2020 coronavirus pandemic in Romania templates,en,False
http://www.wikidata.org/entity/Q88973784,Preliminary identification of potential vaccine targets for the COVID-19 coronavirus (SARS-CoV-2) based on SARS-CoV immunological studies,en,False
http://www.wikidata.org/entity/Q88974596,Fractal kinetics of COVID-19 pandemic,en,False
http://www.wikidata.org/entity/Q88974688,Assessing the impact of a symptom-based mass screening and testing intervention during a novel infectious disease outbreak: The case of COVID-19,en,False
http://www.wikidata.org/entity/Q88974696,"Public Exposure to Live Animals, Behavioural Change, and Support in Containment Measures in response to COVID-19 Outbreak: a population-based cross sectional survey in China",en,False
http://www.wikidata.org/entity/Q88975309,Open-source analytics tools for studying the COVID-19 coronavirus outbreak,en,False
