search_term,entityid,pageid,search_position,timestamp
coronavirus,Q87820810,87054003,423,2020-03-30T04:30:53Z
coronavirus,Q57269844,57186230,424,2020-03-30T04:30:53Z
coronavirus,Q88171706,87415906,425,2020-03-30T04:30:53Z
coronavirus,Q36856530,38237725,426,2020-03-30T04:30:53Z
coronavirus,Q24771340,26734320,427,2020-03-30T04:30:53Z
coronavirus,Q88135792,87380511,428,2020-03-30T04:30:53Z
coronavirus,Q88580475,87812675,429,2020-03-30T04:30:53Z
coronavirus,Q36539000,37924036,430,2020-03-30T04:30:53Z
coronavirus,Q88171725,87415922,431,2020-03-30T04:30:53Z
coronavirus,Q87704267,86942717,432,2020-03-30T04:30:53Z
coronavirus,Q5172252,4943330,433,2020-03-30T04:30:53Z
coronavirus,Q38004520,39373541,434,2020-03-30T04:30:53Z
coronavirus,Q87223238,86459413,435,2020-03-30T04:30:53Z
coronavirus,Q87250770,86486367,436,2020-03-30T04:30:53Z
coronavirus,Q58458600,58372018,437,2020-03-30T04:30:53Z
coronavirus,Q87820769,87053961,438,2020-03-30T04:30:53Z
coronavirus,Q87903772,87134986,439,2020-03-30T04:30:53Z
coronavirus,Q87144502,86382275,440,2020-03-30T04:30:53Z
coronavirus,Q24635273,26600886,441,2020-03-30T04:30:53Z
coronavirus,Q51660929,52575249,442,2020-03-30T04:30:53Z
coronavirus,Q28191005,29888849,443,2020-03-30T04:30:53Z
coronavirus,Q84164126,83467358,444,2020-03-30T04:30:53Z
coronavirus,Q88175320,87419461,445,2020-03-30T04:30:53Z
coronavirus,Q88175313,87419454,446,2020-03-30T04:30:53Z
coronavirus,Q88176265,87420389,447,2020-03-30T04:30:53Z
coronavirus,Q84199390,83502532,448,2020-03-30T04:30:53Z
coronavirus,Q42618656,43881516,449,2020-03-30T04:30:53Z
coronavirus,Q88171713,87415910,450,2020-03-30T04:30:53Z
coronavirus,Q87742754,86980177,451,2020-03-30T04:30:53Z
coronavirus,Q84134824,83438212,452,2020-03-30T04:30:53Z
coronavirus,Q88466394,87700644,453,2020-03-30T04:30:53Z
coronavirus,Q70255153,69913112,454,2020-03-30T04:30:53Z
coronavirus,Q87144265,86382040,455,2020-03-30T04:30:53Z
coronavirus,Q87250691,86486286,456,2020-03-30T04:30:53Z
coronavirus,Q88097413,87342426,457,2020-03-30T04:30:53Z
coronavirus,Q87865677,87097934,458,2020-03-30T04:30:53Z
coronavirus,Q88175909,87420041,459,2020-03-30T04:30:53Z
coronavirus,Q36432023,37818296,460,2020-03-30T04:30:53Z
coronavirus,Q87821866,87055044,461,2020-03-30T04:30:53Z
coronavirus,Q88175327,87419466,462,2020-03-30T04:30:53Z
coronavirus,Q88171730,87415927,463,2020-03-30T04:30:53Z
coronavirus,Q88142645,87387267,464,2020-03-30T04:30:53Z
coronavirus,Q34595903,36031766,465,2020-03-30T04:30:53Z
coronavirus,Q87734646,86972561,466,2020-03-30T04:30:53Z
coronavirus,Q88175144,87419283,467,2020-03-30T04:30:53Z
coronavirus,Q88171738,87415934,468,2020-03-30T04:30:53Z
coronavirus,Q87348909,86582929,469,2020-03-30T04:30:53Z
coronavirus,Q87144495,86382269,470,2020-03-30T04:30:53Z
coronavirus,Q86695115,85940727,471,2020-03-30T04:30:53Z
coronavirus,Q85872060,85142660,472,2020-03-30T04:30:53Z
coronavirus,Q33787055,35230814,473,2020-03-30T04:30:53Z
coronavirus,Q87742736,86980162,474,2020-03-30T04:30:53Z
coronavirus,Q70152461,69811211,475,2020-03-30T04:30:53Z
coronavirus,Q87911276,87142238,476,2020-03-30T04:30:53Z
coronavirus,Q88246895,87489469,477,2020-03-30T04:30:53Z
coronavirus,Q84247136,83549309,478,2020-03-30T04:30:53Z
coronavirus,Q88146137,87390721,479,2020-03-30T04:30:53Z
coronavirus,Q87901408,87132649,480,2020-03-30T04:30:53Z
coronavirus,Q87746304,86983599,481,2020-03-30T04:30:53Z
coronavirus,Q82917770,82254825,482,2020-03-30T04:30:53Z
coronavirus,Q72647535,72310089,483,2020-03-30T04:30:53Z
coronavirus,Q86881775,86125725,484,2020-03-30T04:30:53Z
coronavirus,Q87715174,86953425,485,2020-03-30T04:30:53Z
coronavirus,Q42269949,43553181,486,2020-03-30T04:30:53Z
coronavirus,Q88556836,87789256,487,2020-03-30T04:30:53Z
coronavirus,Q36893310,38274141,488,2020-03-30T04:30:53Z
coronavirus,Q87742748,86980172,489,2020-03-30T04:30:53Z
coronavirus,Q87910999,87141965,490,2020-03-30T04:30:53Z
coronavirus,Q87821859,87055038,491,2020-03-30T04:30:53Z
coronavirus,Q88177037,87421157,492,2020-03-30T04:30:53Z
coronavirus,Q70650261,70323639,493,2020-03-30T04:30:53Z
coronavirus,Q87742718,86980148,494,2020-03-30T04:30:53Z
coronavirus,Q88097825,87342833,495,2020-03-30T04:30:53Z
coronavirus,Q87919287,87150108,496,2020-03-30T04:30:53Z
coronavirus,Q88135469,87380184,497,2020-03-30T04:30:53Z
coronavirus,Q84442758,83742977,498,2020-03-30T04:30:53Z
coronavirus,Q87914811,87145736,499,2020-03-30T04:30:53Z
covid-19,Q84263196,83565290,0,2020-03-30T04:30:54Z
covid-19,Q81068910,80438732,1,2020-03-30T04:30:54Z
covid-19,Q88870103,88097993,2,2020-03-30T04:30:54Z
covid-19,Q87719492,86957636,3,2020-03-30T04:30:54Z
covid-19,Q83873577,83181964,4,2020-03-30T04:30:54Z
covid-19,Q86901049,86144377,5,2020-03-30T04:30:54Z
covid-19,Q87985395,87215078,6,2020-03-30T04:30:54Z
covid-19,Q87748614,86985843,7,2020-03-30T04:30:54Z
covid-19,Q84166704,83469925,8,2020-03-30T04:30:54Z
covid-19,Q83873593,83181978,9,2020-03-30T04:30:54Z
covid-19,Q84098939,83402394,10,2020-03-30T04:30:54Z
covid-19,Q84104992,83408431,11,2020-03-30T04:30:54Z
covid-19,Q83872291,83180713,12,2020-03-30T04:30:54Z
covid-19,Q83889294,83197238,13,2020-03-30T04:30:54Z
covid-19,Q88327499,87565880,14,2020-03-30T04:30:54Z
covid-19,Q87873835,87106001,15,2020-03-30T04:30:54Z
covid-19,Q84446340,83746580,16,2020-03-30T04:30:54Z
covid-19,Q84081576,83385069,17,2020-03-30T04:30:54Z
covid-19,Q86597695,85844993,18,2020-03-30T04:30:54Z
covid-19,Q88249550,87492065,19,2020-03-30T04:30:54Z
covid-19,Q88058672,87303711,20,2020-03-30T04:30:54Z
covid-19,Q87250713,86486309,21,2020-03-30T04:30:54Z
covid-19,Q88459495,87693849,22,2020-03-30T04:30:54Z
covid-19,Q88923437,88150721,23,2020-03-30T04:30:54Z
covid-19,Q88897739,88125273,24,2020-03-30T04:30:54Z
covid-19,Q88253588,87496080,25,2020-03-30T04:30:54Z
covid-19,Q88202504,87446032,26,2020-03-30T04:30:54Z
covid-19,Q88543747,87776363,27,2020-03-30T04:30:54Z
covid-19,Q84055415,83360242,28,2020-03-30T04:30:54Z
covid-19,Q87775016,87011366,29,2020-03-30T04:30:54Z
covid-19,Q88253681,87496172,30,2020-03-30T04:30:54Z
covid-19,Q88327497,87565878,31,2020-03-30T04:30:54Z
covid-19,Q88464487,87698751,32,2020-03-30T04:30:54Z
covid-19,Q88249059,87491608,33,2020-03-30T04:30:54Z
covid-19,Q88009545,87238536,34,2020-03-30T04:30:54Z
covid-19,Q87829288,87062324,35,2020-03-30T04:30:54Z
covid-19,Q86948603,86190939,36,2020-03-30T04:30:54Z
covid-19,Q88542177,87774801,37,2020-03-30T04:30:54Z
covid-19,Q88432095,87668034,38,2020-03-30T04:30:54Z
covid-19,Q88434679,87670602,39,2020-03-30T04:30:54Z
covid-19,Q88967629,88194156,40,2020-03-30T04:30:54Z
covid-19,Q88432967,87668892,41,2020-03-30T04:30:54Z
covid-19,Q88621656,87853555,42,2020-03-30T04:30:54Z
covid-19,Q83873548,83181935,43,2020-03-30T04:30:54Z
covid-19,Q88426101,87662116,44,2020-03-30T04:30:54Z
covid-19,Q88866501,88094406,45,2020-03-30T04:30:54Z
covid-19,Q88433250,87669175,46,2020-03-30T04:30:54Z
covid-19,Q83493517,82808781,47,2020-03-30T04:30:54Z
covid-19,Q87760968,86997932,48,2020-03-30T04:30:54Z
covid-19,Q87577656,86819583,49,2020-03-30T04:30:54Z
covid-19,Q88428926,87664881,50,2020-03-30T04:30:54Z
covid-19,Q88432676,87668610,51,2020-03-30T04:30:54Z
covid-19,Q87715843,86954087,52,2020-03-30T04:30:54Z
covid-19,Q88028644,87269037,53,2020-03-30T04:30:54Z
covid-19,Q87745903,86983206,54,2020-03-30T04:30:54Z
covid-19,Q87775006,87011352,55,2020-03-30T04:30:54Z
covid-19,Q83873057,83181450,56,2020-03-30T04:30:54Z
covid-19,Q88484813,87718759,57,2020-03-30T04:30:54Z
covid-19,Q88582086,87814282,58,2020-03-30T04:30:54Z
covid-19,Q83872398,83180814,59,2020-03-30T04:30:54Z
covid-19,Q87836826,87069707,60,2020-03-30T04:30:54Z
covid-19,Q83873566,83181953,61,2020-03-30T04:30:54Z
covid-19,Q88240100,87482749,62,2020-03-30T04:30:54Z
covid-19,Q88433600,87669525,63,2020-03-30T04:30:54Z
covid-19,Q88421877,87657925,64,2020-03-30T04:30:54Z
covid-19,Q83873573,83181960,65,2020-03-30T04:30:54Z
covid-19,Q85009501,84304300,66,2020-03-30T04:30:54Z
covid-19,Q88620612,87852511,67,2020-03-30T04:30:54Z
covid-19,Q87916172,87147087,68,2020-03-30T04:30:54Z
covid-19,Q87866152,87098411,69,2020-03-30T04:30:54Z
covid-19,Q88384731,87621433,70,2020-03-30T04:30:54Z
covid-19,Q88271439,87513325,71,2020-03-30T04:30:54Z
covid-19,Q83888864,83196817,72,2020-03-30T04:30:54Z
covid-19,Q88434414,87670340,73,2020-03-30T04:30:54Z
covid-19,Q87769654,87006179,74,2020-03-30T04:30:54Z
covid-19,Q88428307,87664268,75,2020-03-30T04:30:54Z
covid-19,Q88434313,87670238,76,2020-03-30T04:30:54Z
covid-19,Q83873580,83181967,77,2020-03-30T04:30:54Z
covid-19,Q88547643,87780215,78,2020-03-30T04:30:54Z
covid-19,Q88027839,87267861,79,2020-03-30T04:30:54Z
covid-19,Q83873387,83181774,80,2020-03-30T04:30:54Z
covid-19,Q87831118,87064101,81,2020-03-30T04:30:54Z
covid-19,Q87832342,87065308,82,2020-03-30T04:30:54Z
covid-19,Q87803531,87038170,83,2020-03-30T04:30:54Z
covid-19,Q87830616,87063625,84,2020-03-30T04:30:54Z
covid-19,Q88434173,87670098,85,2020-03-30T04:30:54Z
covid-19,Q87752235,86989400,86,2020-03-30T04:30:54Z
covid-19,Q87832485,87065452,87,2020-03-30T04:30:54Z
covid-19,Q87831513,87064490,88,2020-03-30T04:30:54Z
covid-19,Q87831062,87064048,89,2020-03-30T04:30:54Z
covid-19,Q88423264,87659296,90,2020-03-30T04:30:54Z
covid-19,Q87832778,87065741,91,2020-03-30T04:30:54Z
covid-19,Q87831779,87064753,92,2020-03-30T04:30:54Z
covid-19,Q87832121,87065088,93,2020-03-30T04:30:54Z
covid-19,Q85433399,84721905,94,2020-03-30T04:30:54Z
covid-19,Q87830899,87063892,95,2020-03-30T04:30:54Z
covid-19,Q87831652,87064628,96,2020-03-30T04:30:54Z
covid-19,Q87930919,87161551,97,2020-03-30T04:30:54Z
covid-19,Q87832041,87065011,98,2020-03-30T04:30:54Z
covid-19,Q87832037,87065007,99,2020-03-30T04:30:54Z
covid-19,Q87831132,87064115,100,2020-03-30T04:30:54Z
covid-19,Q88793745,88023527,101,2020-03-30T04:30:54Z
covid-19,Q87832031,87065004,102,2020-03-30T04:30:54Z
covid-19,Q87831101,87064085,103,2020-03-30T04:30:54Z
covid-19,Q87832027,87065000,104,2020-03-30T04:30:54Z
covid-19,Q87831321,87064300,105,2020-03-30T04:30:54Z
covid-19,Q87832835,87065798,106,2020-03-30T04:30:54Z
covid-19,Q88810165,88039846,107,2020-03-30T04:30:54Z
covid-19,Q88875535,88103224,108,2020-03-30T04:30:54Z
covid-19,Q87746418,86983709,109,2020-03-30T04:30:54Z
covid-19,Q87832023,87064996,110,2020-03-30T04:30:54Z
covid-19,Q87832644,87065611,111,2020-03-30T04:30:54Z
covid-19,Q87831107,87064091,112,2020-03-30T04:30:54Z
covid-19,Q87934502,87164957,113,2020-03-30T04:30:54Z
covid-19,Q84081307,83384804,114,2020-03-30T04:30:54Z
covid-19,Q88009553,87238542,115,2020-03-30T04:30:54Z
covid-19,Q88489775,87723626,116,2020-03-30T04:30:54Z
covid-19,Q87831096,87064080,117,2020-03-30T04:30:54Z
covid-19,Q88534264,87766999,118,2020-03-30T04:30:54Z
covid-19,Q87369505,86603315,119,2020-03-30T04:30:54Z
covid-19,Q88009438,87238444,120,2020-03-30T04:30:54Z
covid-19,Q86256931,85513978,121,2020-03-30T04:30:54Z
covid-19,Q88490075,87723926,122,2020-03-30T04:30:54Z
covid-19,Q88445633,87681434,123,2020-03-30T04:30:54Z
covid-19,Q88402640,87638910,124,2020-03-30T04:30:54Z
covid-19,Q83889114,83197057,125,2020-03-30T04:30:54Z
covid-19,Q88534320,87767055,126,2020-03-30T04:30:54Z
covid-19,Q88240196,87482834,127,2020-03-30T04:30:54Z
covid-19,Q88759117,87989005,128,2020-03-30T04:30:54Z
covid-19,Q88759097,87988986,129,2020-03-30T04:30:54Z
covid-19,Q86191244,85452290,130,2020-03-30T04:30:54Z
covid-19,Q88489967,87723818,131,2020-03-30T04:30:54Z
covid-19,Q85872042,85142641,132,2020-03-30T04:30:54Z
covid-19,Q88552880,87785344,133,2020-03-30T04:30:54Z
covid-19,Q88759110,87988999,134,2020-03-30T04:30:54Z
covid-19,Q87079533,86318434,135,2020-03-30T04:30:54Z
covid-19,Q88082809,87327991,136,2020-03-30T04:30:54Z
covid-19,Q87079534,86318435,137,2020-03-30T04:30:54Z
covid-19,Q86194473,85454839,138,2020-03-30T04:30:54Z
covid-19,Q88621174,87853072,139,2020-03-30T04:30:54Z
covid-19,Q84030045,83335227,140,2020-03-30T04:30:54Z
covid-19,Q88183396,87427434,141,2020-03-30T04:30:54Z
covid-19,Q88490918,87724757,142,2020-03-30T04:30:54Z
covid-19,Q88183447,87427483,143,2020-03-30T04:30:54Z
covid-19,Q88534261,87766996,144,2020-03-30T04:30:54Z
covid-19,Q85191416,84481399,145,2020-03-30T04:30:54Z
covid-19,Q88534271,87767006,146,2020-03-30T04:30:54Z
covid-19,Q88382240,87618966,147,2020-03-30T04:30:54Z
covid-19,Q88490931,87724768,148,2020-03-30T04:30:54Z
covid-19,Q88534285,87767020,149,2020-03-30T04:30:54Z
covid-19,Q88534268,87767003,150,2020-03-30T04:30:54Z
covid-19,Q87076197,86315179,151,2020-03-30T04:30:54Z
covid-19,Q88534282,87767017,152,2020-03-30T04:30:54Z
covid-19,Q88534291,87767026,153,2020-03-30T04:30:54Z
covid-19,Q88534443,87767177,154,2020-03-30T04:30:54Z
covid-19,Q88534275,87767010,155,2020-03-30T04:30:54Z
covid-19,Q88183374,87427413,156,2020-03-30T04:30:54Z
covid-19,Q87865677,87097934,157,2020-03-30T04:30:54Z
covid-19,Q88542183,87774809,158,2020-03-30T04:30:54Z
covid-19,Q87931348,87161960,159,2020-03-30T04:30:54Z
covid-19,Q88398331,87634684,160,2020-03-30T04:30:54Z
covid-19,Q88534254,87766989,161,2020-03-30T04:30:54Z
covid-19,Q88534385,87767120,162,2020-03-30T04:30:54Z
covid-19,Q88534371,87767106,163,2020-03-30T04:30:54Z
covid-19,Q88183448,87427484,164,2020-03-30T04:30:54Z
covid-19,Q88183430,87427466,165,2020-03-30T04:30:54Z
covid-19,Q88183420,87427456,166,2020-03-30T04:30:54Z
covid-19,Q88183343,87427383,167,2020-03-30T04:30:54Z
covid-19,Q88183426,87427462,168,2020-03-30T04:30:54Z
covid-19,Q88183394,87427432,169,2020-03-30T04:30:54Z
covid-19,Q88484807,87718752,170,2020-03-30T04:30:54Z
covid-19,Q88183386,87427424,171,2020-03-30T04:30:54Z
covid-19,Q88183412,87427447,172,2020-03-30T04:30:54Z
covid-19,Q88183429,87427465,173,2020-03-30T04:30:54Z
covid-19,Q88750030,87980009,174,2020-03-30T04:30:54Z
covid-19,Q88183432,87427468,175,2020-03-30T04:30:54Z
covid-19,Q88183398,87427436,176,2020-03-30T04:30:54Z
covid-19,Q88750072,87980051,177,2020-03-30T04:30:54Z
covid-19,Q87369501,86603310,178,2020-03-30T04:30:54Z
covid-19,Q88183421,87427457,179,2020-03-30T04:30:54Z
covid-19,Q88183434,87427470,180,2020-03-30T04:30:54Z
covid-19,Q88183377,87427415,181,2020-03-30T04:30:54Z
covid-19,Q88183415,87427451,182,2020-03-30T04:30:54Z
covid-19,Q88183410,87427446,183,2020-03-30T04:30:54Z
covid-19,Q88183437,87427473,184,2020-03-30T04:30:54Z
covid-19,Q88199660,87443296,185,2020-03-30T04:30:54Z
covid-19,Q88490933,87724770,186,2020-03-30T04:30:54Z
covid-19,Q88183371,87427409,187,2020-03-30T04:30:54Z
covid-19,Q88183399,87427437,188,2020-03-30T04:30:54Z
covid-19,Q88183355,87427394,189,2020-03-30T04:30:54Z
covid-19,Q88391198,87627824,190,2020-03-30T04:30:54Z
covid-19,Q88183417,87427453,191,2020-03-30T04:30:54Z
covid-19,Q88183442,87427478,192,2020-03-30T04:30:54Z
covid-19,Q88183425,87427461,193,2020-03-30T04:30:54Z
covid-19,Q88183382,87427420,194,2020-03-30T04:30:54Z
covid-19,Q88183406,87427443,195,2020-03-30T04:30:54Z
covid-19,Q88183387,87427425,196,2020-03-30T04:30:54Z
covid-19,Q88183427,87427463,197,2020-03-30T04:30:54Z
covid-19,Q88183445,87427481,198,2020-03-30T04:30:54Z
covid-19,Q88183423,87427459,199,2020-03-30T04:30:54Z
covid-19,Q88183392,87427430,200,2020-03-30T04:30:54Z
covid-19,Q88183388,87427426,201,2020-03-30T04:30:54Z
covid-19,Q88534248,87766983,202,2020-03-30T04:30:54Z
covid-19,Q87461333,86691577,203,2020-03-30T04:30:54Z
covid-19,Q88381196,87617957,204,2020-03-30T04:30:54Z
covid-19,Q88183438,87427474,205,2020-03-30T04:30:54Z
covid-19,Q88381181,87617942,206,2020-03-30T04:30:54Z
covid-19,Q86268622,85525250,207,2020-03-30T04:30:54Z
covid-19,Q88398320,87634673,208,2020-03-30T04:30:54Z
covid-19,Q88977525,88204035,209,2020-03-30T04:30:54Z
covid-19,Q82069695,81427064,210,2020-03-30T04:30:54Z
covid-19,Q84055514,83360341,211,2020-03-30T04:30:54Z
covid-19,Q83872271,83180693,212,2020-03-30T04:30:54Z
covid-19,Q87843252,87075929,213,2020-03-30T04:30:54Z
covid-19,Q83873556,83181942,214,2020-03-30T04:30:54Z
covid-19,Q87779474,87015727,215,2020-03-30T04:30:54Z
covid-19,Q84167106,83470327,216,2020-03-30T04:30:54Z
covid-19,Q84055544,83360370,217,2020-03-30T04:30:54Z
covid-19,Q83189805,82525152,218,2020-03-30T04:30:54Z
covid-19,Q88183341,87427380,219,2020-03-30T04:30:54Z
covid-19,Q86717788,85963262,220,2020-03-30T04:30:54Z
covid-19,Q87494721,86735623,221,2020-03-30T04:30:54Z
covid-19,Q88183400,87427438,222,2020-03-30T04:30:54Z
covid-19,Q87250695,86486290,223,2020-03-30T04:30:54Z
covid-19,Q88300060,87538800,224,2020-03-30T04:30:54Z
covid-19,Q88183353,87427392,225,2020-03-30T04:30:54Z
covid-19,Q88256228,87498713,226,2020-03-30T04:30:54Z
covid-19,Q88183346,87427385,227,2020-03-30T04:30:54Z
covid-19,Q88183384,87427422,228,2020-03-30T04:30:54Z
covid-19,Q88183441,87427477,229,2020-03-30T04:30:54Z
covid-19,Q87288595,86523336,230,2020-03-30T04:30:54Z
covid-19,Q88183403,87427441,231,2020-03-30T04:30:54Z
covid-19,Q88183360,87427399,232,2020-03-30T04:30:54Z
covid-19,Q87411335,86642885,233,2020-03-30T04:30:54Z
covid-19,Q87460818,86690817,234,2020-03-30T04:30:54Z
covid-19,Q87921915,87152715,235,2020-03-30T04:30:54Z
covid-19,Q88183350,87427389,236,2020-03-30T04:30:54Z
covid-19,Q88429117,87665073,237,2020-03-30T04:30:54Z
covid-19,Q88183401,87427439,238,2020-03-30T04:30:54Z
covid-19,Q88183407,87427444,239,2020-03-30T04:30:54Z
covid-19,Q88183439,87427475,240,2020-03-30T04:30:54Z
covid-19,Q87587763,86829600,241,2020-03-30T04:30:54Z
covid-19,Q88183389,87427427,242,2020-03-30T04:30:54Z
covid-19,Q88183440,87427476,243,2020-03-30T04:30:54Z
covid-19,Q88183366,87427405,244,2020-03-30T04:30:54Z
covid-19,Q88234671,87477397,245,2020-03-30T04:30:54Z
covid-19,Q87671845,86911246,246,2020-03-30T04:30:54Z
covid-19,Q87716474,86954688,247,2020-03-30T04:30:54Z
covid-19,Q88125070,87370023,248,2020-03-30T04:30:54Z
covid-19,Q87722455,86960620,249,2020-03-30T04:30:54Z
covid-19,Q88490916,87724755,250,2020-03-30T04:30:54Z
covid-19,Q87644740,86884828,251,2020-03-30T04:30:54Z
covid-19,Q87400415,86633342,252,2020-03-30T04:30:54Z
covid-19,Q84146057,83449338,253,2020-03-30T04:30:54Z
covid-19,Q87752571,86989715,254,2020-03-30T04:30:54Z
covid-19,Q88534278,87767012,255,2020-03-30T04:30:54Z
covid-19,Q88725096,87955495,256,2020-03-30T04:30:54Z
covid-19,Q88534288,87767023,257,2020-03-30T04:30:54Z
covid-19,Q88534328,87767063,258,2020-03-30T04:30:54Z
covid-19,Q88490917,87724756,259,2020-03-30T04:30:54Z
covid-19,Q87191204,86427766,260,2020-03-30T04:30:54Z
covid-19,Q88492614,87726381,261,2020-03-30T04:30:54Z
covid-19,Q86372170,85623729,262,2020-03-30T04:30:54Z
covid-19,Q86276764,85533117,263,2020-03-30T04:30:54Z
covid-19,Q88786956,88016760,264,2020-03-30T04:30:54Z
covid-19,Q88534295,87767030,265,2020-03-30T04:30:54Z
covid-19,Q88588557,87820699,266,2020-03-30T04:30:54Z
covid-19,Q88534368,87767103,267,2020-03-30T04:30:54Z
covid-19,Q88324510,87562929,268,2020-03-30T04:30:54Z
covid-19,Q87250860,86486455,269,2020-03-30T04:30:54Z
covid-19,Q88534375,87767110,270,2020-03-30T04:30:54Z
covid-19,Q88490925,87724764,271,2020-03-30T04:30:54Z
covid-19,Q87212514,86448802,272,2020-03-30T04:30:54Z
covid-19,Q87281222,86516538,273,2020-03-30T04:30:54Z
covid-19,Q88534440,87767174,274,2020-03-30T04:30:54Z
covid-19,Q87930988,87161616,275,2020-03-30T04:30:54Z
covid-19,Q88490922,87724761,276,2020-03-30T04:30:54Z
covid-19,Q88490919,87724758,277,2020-03-30T04:30:54Z
covid-19,Q88551827,87784291,278,2020-03-30T04:30:54Z
covid-19,Q88490928,87724766,279,2020-03-30T04:30:54Z
covid-19,Q86193846,85454346,280,2020-03-30T04:30:54Z
covid-19,Q88534323,87767058,281,2020-03-30T04:30:54Z
covid-19,Q87151231,86388881,282,2020-03-30T04:30:54Z
covid-19,Q88074687,87320054,283,2020-03-30T04:30:54Z
covid-19,Q86838462,86082711,284,2020-03-30T04:30:54Z
covid-19,Q88805840,88035545,285,2020-03-30T04:30:54Z
covid-19,Q86989495,86231003,286,2020-03-30T04:30:54Z
covid-19,Q86194740,85455089,287,2020-03-30T04:30:54Z
covid-19,Q87755922,86992987,288,2020-03-30T04:30:54Z
covid-19,Q87461395,86691639,289,2020-03-30T04:30:54Z
covid-19,Q88534258,87766993,290,2020-03-30T04:30:54Z
covid-19,Q87843165,87075842,291,2020-03-30T04:30:54Z
covid-19,Q87226482,86462611,292,2020-03-30T04:30:54Z
covid-19,Q86911727,86154921,293,2020-03-30T04:30:54Z
covid-19,Q87115602,86353632,294,2020-03-30T04:30:54Z
covid-19,Q87949688,87180026,295,2020-03-30T04:30:54Z
covid-19,Q88292589,87531485,296,2020-03-30T04:30:54Z
covid-19,Q88490915,87724754,297,2020-03-30T04:30:54Z
covid-19,Q85363722,84652972,298,2020-03-30T04:30:54Z
covid-19,Q86838417,86082661,299,2020-03-30T04:30:54Z
covid-19,Q87078383,86317293,300,2020-03-30T04:30:54Z
covid-19,Q86466811,85716153,301,2020-03-30T04:30:54Z
covid-19,Q88381177,87617937,302,2020-03-30T04:30:54Z
covid-19,Q88900994,88128426,303,2020-03-30T04:30:54Z
covid-19,Q85191411,84481394,304,2020-03-30T04:30:54Z
covid-19,Q88381175,87617934,305,2020-03-30T04:30:54Z
covid-19,Q87146036,86383792,306,2020-03-30T04:30:54Z
covid-19,Q86192388,85453283,307,2020-03-30T04:30:54Z
covid-19,Q88398339,87634691,308,2020-03-30T04:30:54Z
covid-19,Q83741704,83052932,309,2020-03-30T04:30:54Z
covid-19,Q88490930,87724767,310,2020-03-30T04:30:54Z
covid-19,Q88382242,87618968,311,2020-03-30T04:30:54Z
covid-19,Q86140359,85403399,312,2020-03-30T04:30:54Z
covid-19,Q88381187,87617949,313,2020-03-30T04:30:54Z
covid-19,Q86551502,85799759,314,2020-03-30T04:30:54Z
covid-19,Q87929996,87160680,315,2020-03-30T04:30:54Z
covid-19,Q88381202,87617963,316,2020-03-30T04:30:54Z
covid-19,Q88381173,87617932,317,2020-03-30T04:30:54Z
covid-19,Q87932646,87163124,318,2020-03-30T04:30:54Z
covid-19,Q87079050,86317954,319,2020-03-30T04:30:54Z
covid-19,Q85364077,84653328,320,2020-03-30T04:30:54Z
covid-19,Q88398356,87634708,321,2020-03-30T04:30:54Z
covid-19,Q86186253,85447539,322,2020-03-30T04:30:54Z
covid-19,Q88974596,88201120,323,2020-03-30T04:30:54Z
covid-19,Q88398342,87634694,324,2020-03-30T04:30:54Z
covid-19,Q87407269,86639250,325,2020-03-30T04:30:54Z
covid-19,Q88381172,87617931,326,2020-03-30T04:30:54Z
covid-19,Q88398335,87634688,327,2020-03-30T04:30:54Z
covid-19,Q87766827,87003327,328,2020-03-30T04:30:54Z
covid-19,Q88381179,87617940,329,2020-03-30T04:30:54Z
covid-19,Q88381184,87617945,330,2020-03-30T04:30:54Z
covid-19,Q88381185,87617947,331,2020-03-30T04:30:54Z
covid-19,Q88381201,87617961,332,2020-03-30T04:30:54Z
covid-19,Q88485024,87718971,333,2020-03-30T04:30:54Z
covid-19,Q88490934,87724771,334,2020-03-30T04:30:54Z
covid-19,Q88381203,87617964,335,2020-03-30T04:30:54Z
covid-19,Q87133797,86371638,336,2020-03-30T04:30:54Z
covid-19,Q88948366,88175020,337,2020-03-30T04:30:54Z
covid-19,Q88398354,87634706,338,2020-03-30T04:30:54Z
covid-19,Q86613893,85860984,339,2020-03-30T04:30:54Z
covid-19,Q88412438,87648603,340,2020-03-30T04:30:54Z
covid-19,Q88382237,87618963,341,2020-03-30T04:30:54Z
covid-19,Q88977495,88204005,342,2020-03-30T04:30:54Z
covid-19,Q88490926,87724765,343,2020-03-30T04:30:54Z
covid-19,Q88398325,87634678,344,2020-03-30T04:30:54Z
covid-19,Q88398328,87634681,345,2020-03-30T04:30:54Z
covid-19,Q88490072,87723923,346,2020-03-30T04:30:54Z
covid-19,Q87455852,86684875,347,2020-03-30T04:30:54Z
covid-19,Q88766042,87995429,348,2020-03-30T04:30:54Z
covid-19,Q88381189,87617951,349,2020-03-30T04:30:54Z
covid-19,Q88381197,87617958,350,2020-03-30T04:30:54Z
covid-19,Q88381188,87617950,351,2020-03-30T04:30:54Z
covid-19,Q87369508,86603318,352,2020-03-30T04:30:54Z
covid-19,Q88490076,87723927,353,2020-03-30T04:30:54Z
covid-19,Q87701391,86939887,354,2020-03-30T04:30:54Z
covid-19,Q88398322,87634675,355,2020-03-30T04:30:54Z
covid-19,Q88490079,87723930,356,2020-03-30T04:30:54Z
